procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 96883840 100624 28592428    0    0     0     0 2028 1370  8  1 90  0  0
 4  0      0 96915368 100624 28560904    0    0     0    32 2242 1575  8  1 91  0  0
 4  0      0 96915944 100624 28561396    0    0     0     0 2226 1719  9  1 90  0  0
 8  0      0 96916768 100624 28560868    0    0     0     0 2122 1492  8  1 91  0  0
 4  0      0 96916896 100624 28560836    0    0     0     0 1989 1550  8  1 91  0  0
 4  0      0 96916072 100624 28561680    0    0     0     0 2067 1720  8  1 91  0  0
 4  0      0 96914816 100624 28560852    0    0     0    32 1896 1329  8  1 91  0  0
 8  0      0 96909384 100624 28568476    0    0     0     0 2016 1525  8  1 91  0  0
 8  0      0 96842504 100624 28634832    0    0     0     0 2238 1759  8  1 91  0  0
 7  0      0 96913952 100624 28560704    0    0     0   328 2402 1506  8  1 91  0  0
 4  0      0 96912560 100624 28560772    0    0     0     0 2715 1884  8  1 90  0  0
 8  0      0 96910688 100628 28560652    0    0     0    36 2528 1599  8  1 91  0  0
 4  0      0 96913200 100628 28560784    0    0     0    36 2447 1630  8  1 91  0  0
 7  0      0 96875456 100628 28597716    0    0     0     0 2559 1817  8  1 90  0  0
 4  0      0 96917392 100628 28561288    0    0     0     0 2316 1426  8  1 91  0  0
 4  0      0 96917296 100628 28561324    0    0     0     8 2207 1772  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 96854024 100632 28617120    0    0     0    52 2031 1673  8  1 91  0  0
 4  0      0 96912816 100632 28560900    0    0     0     0 2045 1370  8  1 91  0  0
 8  0      0 96911040 100632 28561236    0    0     0     0 2099 1487  8  1 91  0  0
 8  0      0 96909008 100632 28561364    0    0     0    12 2684 1836  9  1 90  0  0
 4  0      0 96905520 100632 28560920    0    0     0     0 2267 1573  9  1 90  0  0
 6  0      0 96869096 100632 28599312    0    0     0    48 2192 1714  8  1 90  0  0
 4  0      0 96907792 100632 28560652    0    0     0     0 2229 1331  8  1 91  0  0
 4  0      0 96909616 100632 28560556    0    0     0     0 2257 1672  8  1 90  0  0
 8  0      0 96869328 100632 28598464    0    0     0    16 2110 1514  8  1 91  0  0
 4  0      0 96905872 100632 28562044    0    0     0     0 2079 1555  8  1 91  0  0
 4  0      0 96908544 100632 28562140    0    0     0    32 2323 1672  9  1 90  0  0
 8  0      0 96911920 100632 28561040    0    0     0     0 2126 1615  8  1 91  0  0
 4  0      0 96910128 100632 28561192    0    0     0     0 2227 1580  8  1 90  0  0
 4  0      0 96908720 100632 28560764    0    0     0     0 1971 1337  8  1 91  0  0
 4  0      0 96907928 100632 28561692    0    0     0     0 2163 1735  8  1 91  0  0
 4  0      0 96907480 100632 28561232    0    0     0    32 2092 1688  8  1 91  0  0
 8  0      0 96885696 100632 28580548    0    0     0     0 2065 1547  8  1 91  0  0
 4  0      0 96914192 100632 28561184    0    0     0     0 2096 1549  8  1 90  0  0
 4  0      0 96912832 100632 28562004    0    0     0     0 2191 1621  9  1 90  0  0
 8  0      0 96913640 100632 28562040    0    0     0     0 2305 1620  8  1 91  0  0
 4  0      0 96912360 100632 28561748    0    0     0    32 2429 1679  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 96871600 100632 28599108    0    0     0     0 2164 1635  9  1 90  0  0
 5  0      0 96906704 100632 28560844    0    0     0     0 2106 1475  8  1 91  0  0
 4  0      0 96906480 100632 28561272    0    0     0     0 2254 1643  9  1 90  0  0
 4  0      0 96909904 100632 28561744    0    0     0   488 2017 1421  8  1 91  0  0
 4  0      0 96910824 100632 28561168    0    0     0    48 2013 1720  8  1 91  0  0
 4  0      0 96909824 100632 28560216    0    0     0     0 2091 1618  8  1 91  0  0
 8  0      0 96906920 100632 28561896    0    0     0     0 1994 1592  8  1 91  0  0
 4  0      0 96911288 100632 28560960    0    0     0     0 2064 1554  8  1 91  0  0
 4  0      0 96909952 100632 28560940    0    0     0    16 1908 1607  8  1 91  0  0
 4  0      0 96912840 100632 28561388    0    0     0    40 1890 1439  8  1 91  0  0
 4  0      0 96911872 100632 28560808    0    0     0    84 2097 1616  8  1 91  0  0
 8  0      0 96835960 100632 28636112    0    0     0     0 1916 1550  8  1 91  0  0
 4  0      0 96909456 100632 28560532    0    0     0     0 1967 1418  8  1 91  0  0
 4  0      0 96906208 100632 28561572    0    0     0     4 2044 1592  8  1 91  0  0
 4  0      0 96908328 100636 28560716    0    0     0    16 1826 1387  8  1 91  0  0
 4  0      0 96907480 100636 28561120    0    0     0     0 2096 1679  8  1 91  0  0
 4  0      0 96906144 100636 28560740    0    0     0     0 2043 1574  8  1 91  0  0
 8  0      0 96910656 100636 28561224    0    0     0     0 1919 1493  8  1 91  0  0
 4  0      0 96909296 100636 28560444    0    0     0    16 2039 1643  8  1 91  0  0
 8  0      0 96832608 100636 28627940    0    0     0    48 1918 1621  8  1 91  0  0
 4  0      0 96905096 100636 28561252    0    0     0     0 1924 1434  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 96905360 100636 28561148    0    0     0     0 2107 1632  8  1 91  0  0
 8  0      0 96906784 100636 28561072    0    0     0     0 1925 1432  8  1 91  0  0
 4  0      0 96901232 100636 28562772    0    0     0     8 2143 1672  8  1 91  0  0
 4  0      0 96901616 100636 28561840    0    0     0    28 2111 1616  8  1 90  0  0
 4  0      0 96905504 100636 28560928    0    0     0     0 1974 1359  8  1 91  0  0
 4  0      0 96905216 100636 28560464    0    0     0     0 2138 1795  8  1 91  0  0
 6  0      0 96896720 100636 28571016    0    0     0     0 2073 1604  8  1 91  0  0
 4  0      0 96906624 100636 28560988    0    0     0     0 1914 1470  8  1 91  0  0
 4  0      0 96906048 100644 28560872    0    0     0    16 2136 1694  8  1 91  0  0
 8  0      0 96896144 100644 28572612    0    0     0     0 1931 1449  8  1 91  0  0
 4  0      0 96906208 100644 28560936    0    0     0     0 2115 1679  8  1 91  0  0
 4  0      0 96905280 100644 28561344    0    0     0     0 2127 1574  8  1 90  0  0
 8  0      0 96903984 100644 28561040    0    0     0     0 2038 1392  8  1 91  0  0
 4  0      0 96903504 100644 28561596    0    0     0    36 2193 1815  8  1 90  0  0
 8  0      0 96844408 100644 28629844    0    0     0     0 2009 1559  8  1 91  0  0
 4  0      0 96912368 100644 28560660    0    0     0     0 1955 1362  8  1 91  0  0
 4  0      0 96910720 100644 28562316    0    0     0     0 2281 1795  8  1 90  0  0
 8  0      0 96910216 100644 28561668    0    0     0     0 2159 1535  8  1 91  0  0
 4  0      0 96909360 100644 28562396    0    0     0    32 2119 1737  8  1 91  0  0
 4  0      0 96912656 100644 28561384    0    0     0     0 2094 1626  8  1 91  0  0
 8  0      0 96914608 100644 28561180    0    0     0     0 1966 1423  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 96913856 100644 28561216    0    0     0     0 2095 1707  8  1 91  0  0
 8  0      0 96862296 100644 28605844    0    0     0     0 2212 1577  8  1 91  0  0
 4  0      0 96913968 100644 28561844    0    0     0    72 2009 1292  8  1 91  0  0
 4  0      0 96908152 100644 28561720    0    0     0    92 2148 1728  8  1 91  0  0
 8  0      0 96913816 100644 28561304    0    0     0     0 1972 1418  8  1 91  0  0
 4  0      0 96912256 100644 28561216    0    0     0   224 2054 1574  8  1 91  0  0
 4  0      0 96912232 100644 28562196    0    0     0     0 2059 1698  9  1 90  0  0
 8  0      0 96908592 100644 28561528    0    0     0    24 2143 1477  8  1 91  0  0
 8  0      0 96868248 100644 28604520    0    0     0     0 2108 1550  8  1 90  0  0
 5  0      0 96905392 100644 28570524    0    0     0     0 2227 1720  8  1 90  0  0
 4  0      0 96912192 100644 28561312    0    0     0     0 1985 1384  8  1 91  0  0
 4  0      0 96908944 100644 28561732    0    0     0    16 2531 1737  8  1 90  0  0
 8  0      0 96895056 100644 28580868    0    0     0    44 2073 1434  8  1 91  0  0
 4  0      0 96912656 100644 28561048    0    0     0     0 2064 1642  8  1 91  0  0
 4  0      0 96911888 100644 28560640    0    0     0     0 2029 1680  8  1 91  0  0
 8  0      0 96913328 100644 28561468    0    0     0     0 1897 1348  8  1 91  0  0
 4  0      0 96911416 100644 28560920    0    0     0     0 2059 1586  8  1 91  0  0
 6  0      0 96904184 100644 28573772    0    0     0    32 2185 1645  9  1 90  0  0
 4  0      0 96913072 100644 28560872    0    0     0     0 2217 1486  8  1 90  0  0
 8  0      0 96913024 100644 28560420    0    0     0     0 2052 1461  9  1 90  0  0
 8  0      0 96910424 100644 28560788    0    0     0     0 2242 1673  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 96909984 100644 28561236    0    0     0     0 2178 1525  9  1 90  0  0
 4  0      0 96911568 100644 28560996    0    0     0    48 2187 1738  9  1 90  0  0
 8  0      0 96912984 100644 28560868    0    0     0     0 2098 1418  8  1 91  0  0
 4  0      0 96911392 100644 28561500    0    0     0     0 2214 1634  9  1 90  0  0
 4  0      0 96910600 100644 28561984    0    0     0     0 2045 1681  8  1 90  0  0
 4  0      0 96913480 100644 28560808    0    0     0     0 1902 1291  8  1 91  0  0
 4  0      0 96914200 100644 28561704    0    0     0    32 2303 1655  8  1 91  0  0
 8  0      0 96861168 100644 28619272    0    0     0     0 2068 1588  8  1 91  0  0
 4  0      0 96915464 100644 28560656    0    0     0     0 2082 1498  8  1 91  0  0
 8  0      0 96909264 100644 28560792    0    0     0     0 1983 1472  8  1 91  0  0
 8  0      0 96913272 100644 28560728    0    0     0     8 2153 1640  8  1 91  0  0
 4  0      0 96912960 100644 28560792    0    0     0    32 2212 1610  8  1 91  0  0
 4  0      0 96914960 100644 28562448    0    0     0     0 2176 1693  8  1 91  0  0
 4  0      0 96912352 100644 28560664    0    0     0     0 1933 1298  8  1 91  0  0
 4  0      0 96909152 100644 28561100    0    0     0     0 2201 1614  8  1 91  0  0
 8  0      0 96837392 100644 28635240    0    0     0     0 2094 1628  8  1 91  0  0
 4  0      0 96910672 100648 28560704    0    0     0    96 2083 1533  8  1 91  0  0
 4  0      0 96910240 100648 28560208    0    0     0     0 2168 1623  8  1 91  0  0
 8  0      0 96908480 100648 28560700    0    0     0     0 2020 1525  8  1 91  0  0
 5  0      0 96910752 100648 28561036    0    0     0     0 2054 1630  8  1 91  0  0
 4  0      0 96914224 100648 28560780    0    0     0   232 2169 1399  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 96912416 100648 28560828    0    0     0    60 2221 1766  8  1 90  0  0
 4  0      0 96911472 100648 28560660    0    0     0     0 2228 1631  9  1 90  0  0
 8  0      0 96874504 100648 28598036    0    0     0     0 2145 1677  8  1 90  0  0
 4  0      0 96910208 100648 28560724    0    0     0     0 2095 1432  8  1 91  0  0
 4  0      0 96910048 100648 28560448    0    0     0     0 2089 1565  8  1 91  0  0
 8  0      0 96911408 100652 28560668    0    0     0    52 2057 1551  8  1 91  0  0
 4  0      0 96911568 100652 28560516    0    0     0     0 2189 1646  8  1 90  0  0
 6  0      0 96874800 100652 28598292    0    0     0     0 2180 1594  9  1 90  0  0
 8  0      0 96915608 100652 28560956    0    0     0     0 2054 1477  8  1 91  0  0
 4  0      0 96915264 100652 28561116    0    0     0     0 2259 1598  9  1 90  0  0
 4  0      0 96913328 100652 28560592    0    0     0    28 2053 1407  8  1 91  0  0
 4  0      0 96912064 100652 28560952    0    0     0     0 2174 1703  8  1 90  0  0
 4  0      0 96911344 100652 28560748    0    0     0     0 2128 1518  8  1 91  0  0
 8  0      0 96912672 100652 28560700    0    0     0     0 1954 1511  8  1 91  0  0
 4  0      0 96911360 100652 28560208    0    0     0     0 2067 1633  8  1 91  0  0
 4  0      0 96915200 100656 28561292    0    0     0    16 2040 1577  8  1 91  0  0
 8  0      0 96914008 100656 28560720    0    0     0     0 1962 1528  8  1 91  0  0
 4  0      0 96912896 100656 28560640    0    0     0     0 2321 1606  9  1 90  0  0
 6  0      0 96913392 100656 28561452    0    0     0     0 2123 1561  8  1 90  0  0
 4  0      0 96911312 100656 28560880    0    0     0     0 2145 1537  8  1 91  0  0
 4  0      0 96912256 100660 28561024    0    0     0    32 2268 1594  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 96844912 100660 28626224    0    0     0     0 1989 1369  8  1 91  0  0
 4  0      0 96963400 100660 28626216    0    0     0     0 2138 1364  6  1 93  0  0
 4  0      0 95052288 100660 28626244    0    0     0     0 1393  366  6  2 93  0  0
 7  0      0 92232504 100660 30983064    0    0     0     0 2536  563  4  4 93  0  0
 8  0      0 89452160 100664 33735172    0    0     0    96 3443 1082  8  6 86  0  0
 8  0      0 88071600 100664 34454912    0    0     0     0 2574 1439 10  4 86  0  0
 8  0      0 88351216 100664 34598228    0    0     0     0 4626 1093 13  3 84  0  0
 8  0      0 89027936 100664 33225012    0    0     0     0 3273 1066 12  3 85  0  0
13  0      0 88902992 100664 33819896    0    0     0     0 4419 1359 12  5 82  0  0
10  0      0 89796824 100664 32830580    0    0     0   324 3093 1206 14  1 85  0  0
14  0      0 87531376 100664 35186324    0    0     0     8 4005 1355 11  5 84  0  0
 9  0      0 89894096 100664 32831060    0    0     0     0 3381 1044 14  3 83  0  0
 9  0      0 87684160 100664 34684712    0    0     0     0 3077  942 11  4 85  0  0
 8  0      0 89895200 100664 32831176    0    0     0     0 4504 1519 14  4 82  0  0
 8  0      0 88599816 100668 33649936    0    0     0    44 2711  933 12  3 85  0  0
 9  0      0 89303504 100668 33420956    0    0     0     8 4675 1575 13  5 82  0  0
 8  0      0 89004080 100668 33431956    0    0     0     0 2864 1107 13  2 85  0  0
 9  0      0 88619640 100668 33981712    0    0     0     0 4176 1461 12  5 83  0  0
 8  0      0 89322672 100668 33164600    0    0     0     0 3340 1204 14  3 84  0  0
 9  0      0 88246744 100672 34238500    0    0     0    24 3720 1114 12  4 84  0  0
10  0      0 89701664 100672 32902504    0    0     0     4 3844 1378 14  3 83  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 88679000 100672 33805576    0    0     0     0 3637 1213 12  4 84  0  0
11  0      0 89328736 100672 33276768    0    0     0     0 4260 1535 14  4 82  0  0
 8  0      0 89101680 100672 33315576    0    0     0     0 3431 1164 12  3 85  0  0
 5  0      0 89300432 100672 33420820    0    0     0    36 2847 1365  9  4 88  0  0
 4  0      0 89888416 100672 32830900    0    0     0     0 2377 1071  7  1 92  0  0
 5  0      0 89888664 100672 32830900    0    0     0     0 2197 1097  7  1 92  0  0
 8  0      0 92815288 100676 32873764    0    0     0     0 4008 2928  7  2 91  0  0
 8  0      0 92787024 100676 32904876    0    0     0     4 2146 1879  8  1 90  0  0
 4  0      0 92859008 100676 32830556    0    0     0    96 2183 1393  8  1 91  0  0
 4  0      0 92858960 100676 32830156    0    0     0     0 2156 1718  8  1 91  0  0
 8  0      0 92860400 100676 32830732    0    0     0     0 2075 1338  8  1 91  0  0
 4  0      0 92859536 100676 32830524    0    0     0     0 2142 1552  8  1 91  0  0
 4  0      0 92857776 100676 32830116    0    0     0     0 2719 1894  8  1 91  0  0
 8  0      0 92853776 100676 32830560    0    0     0    32 1987 1393  8  1 91  0  0
 4  0      0 92852736 100676 32830928    0    0     0     4 2089 1562  8  1 91  0  0
 8  0      0 92801000 100676 32883520    0    0     0     0 1993 1758  8  1 91  0  0
 4  0      0 92851640 100676 32830268    0    0     0     0 1986 1396  8  1 91  0  0
 8  0      0 92854656 100676 32829016    0    0     0     4 1887 1448  8  1 91  0  0
 8  0      0 92853872 100676 32830444    0    0     0    44 2206 1628  8  1 91  0  0
 4  0      0 92852792 100676 32830484    0    0     0     0 2008 1482  8  1 91  0  0
 4  0      0 92856112 100676 32830564    0    0     0     0 2183 1741  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 92856928 100676 32830084    0    0     0    84 1865 1322  8  1 91  0  0
 4  0      0 92855920 100676 32830144    0    0     0   284 2302 1593  8  1 91  0  0
 8  0      0 92799296 100676 32881868    0    0     0    28 2058 1678  8  1 91  0  0
 4  0      0 92852808 100676 32829792    0    0     0   124 2338 1510  8  1 91  0  0
 4  0      0 92851280 100676 32830512    0    0     0    16 2151 1555  8  1 91  0  0
 8  0      0 92851720 100676 32829872    0    0     0     0 2118 1543  8  1 90  0  0
 4  0      0 92853200 100676 32830160    0    0     0     0 2200 1535  8  1 91  0  0
 4  0      0 92854320 100680 32830180    0    0     0    52 2112 1374  8  1 91  0  0
 8  0      0 92855232 100680 32830360    0    0     0     0 2167 1762  8  1 90  0  0
 4  0      0 92853968 100680 32830012    0    0     0     0 2149 1515  8  1 91  0  0
 6  0      0 92835408 100680 32846740    0    0     0     0 2145 1730  8  1 91  0  0
 4  0      0 92856160 100680 32829904    0    0     0     0 2067 1409  8  1 91  0  0
 4  0      0 92854048 100684 32831172    0    0     0    16 2026 1609  8  1 91  0  0
 8  0      0 92849328 100684 32830520    0    0     0     0 2185 1536  8  1 91  0  0
 4  0      0 92848728 100684 32830672    0    0     0     0 2332 1626  8  1 90  0  0
 6  0      0 92812360 100684 32868668    0    0     0     0 2332 1716  9  1 90  0  0
 8  0      0 92852288 100684 32830908    0    0     0     0 2084 1544  8  1 91  0  0
 4  0      0 92852192 100684 32830188    0    0     0    36 2211 1552  9  1 90  0  0
 4  0      0 92854096 100684 32831016    0    0     0     0 2211 1414  8  1 91  0  0
 4  0      0 92854744 100684 32830536    0    0     0     8 2498 1893  9  1 90  0  0
 5  0      0 92853872 100684 32830424    0    0     0     0 2177 1593  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 92853536 100684 32829920    0    0     0     0 2065 1516  8  1 91  0  0
 4  0      0 92857648 100684 32830920    0    0     0    48 2267 1597  8  1 90  0  0
 5  0      0 92836304 100684 32849240    0    0     0     0 2331 1663  8  1 90  0  0
 4  0      0 92855000 100684 32830612    0    0     0     4 2087 1467  8  1 91  0  0
 4  0      0 92849640 100684 32831140    0    0     0     0 2344 1644  8  1 90  0  0
 8  0      0 92797040 100684 32885836    0    0     0     0 1961 1539  8  1 91  0  0
 4  0      0 92848208 100684 32831096    0    0     0    32 2173 1607  8  1 91  0  0
 4  0      0 92849320 100684 32830628    0    0     0     0 2132 1605  8  1 90  0  0
 4  0      0 92850432 100684 32831008    0    0     0     0 1936 1317  8  1 91  0  0
 4  0      0 92851088 100684 32831224    0    0     0     0 2154 1773  8  1 90  0  0
 5  0      0 92832432 100684 32849704    0    0     0     0 2273 1640  8  1 90  0  0
 4  0      0 92850896 100684 32830116    0    0     0    16 2025 1491  8  1 91  0  0
 4  0      0 92847896 100684 32830948    0    0     0     0 2263 1566  8  1 90  0  0
 8  0      0 92798224 100684 32887080    0    0     0    12 2064 1587  8  1 91  0  0
 4  0      0 92851248 100684 32830784    0    0     0     0 2151 1582  8  1 91  0  0
 4  0      0 92850960 100684 32831132    0    0     0     0 2132 1559  8  1 90  0  0
 8  0      0 92848392 100688 32830644    0    0     0    28 2075 1395  8  1 91  0  0
 4  0      0 92851728 100688 32831068    0    0     0    84 2119 1696  8  1 91  0  0
 4  0      0 92852160 100688 32832116    0    0     0     4 2192 1685  8  1 90  0  0
 4  0      0 92849008 100688 32831984    0    0     0     0 1857 1294  8  1 91  0  0
 4  0      0 92849656 100688 32830464    0    0     0     0 2259 1700  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 92812992 100692 32868396    0    0     0    28 2066 1558  9  1 90  0  0
 4  0      0 92845104 100692 32831744    0    0     0     0 2246 1751  8  1 91  0  0
 4  0      0 92845224 100692 32831324    0    0     0     0 2034 1550  8  1 91  0  0
 8  0      0 92846688 100692 32830932    0    0     0     0 2013 1341  8  1 91  0  0
 4  0      0 92846768 100696 32831292    0    0     0   236 2138 1797  8  1 91  0  0
 6  0      0 92808992 100696 32869364    0    0     0   104 2293 1717  9  1 90  0  0
 8  0      0 92846288 100696 32831268    0    0     0     0 2037 1376  8  1 91  0  0
 4  0      0 92846136 100696 32831076    0    0     0     0 2166 1618  9  1 90  0  0
 8  0      0 92839712 100696 32840764    0    0     0     0 2114 1377  9  1 90  0  0
 4  0      0 92846544 100696 32831152    0    0     0     0 2150 1582  8  2 90  0  0
 4  0      0 92844576 100696 32832372    0    0     0     4 2219 1676  9  1 90  0  0
 8  0      0 92845776 100696 32831012    0    0     0    40 2148 1361  9  1 90  0  0
 6  0      0 92809976 100696 32868224    0    0     0     0 2108 1539  9  1 90  0  0
 6  0      0 92827248 100696 32851328    0    0     0     8 2391 1777  9  1 90  0  0
 8  0      0 92849968 100696 32831300    0    0     0     0 1970 1417  8  1 91  0  0
 4  0      0 92842832 100696 32831176    0    0     0     0 2216 1675  8  1 90  0  0
 4  0      0 92839584 100696 32832644    0    0     0    28 2040 1626  8  1 91  0  0
 4  0      0 92844872 100696 32830924    0    0     0     0 2045 1370  8  1 91  0  0
 4  0      0 92842872 100696 32832788    0    0     0     0 2159 1688  9  1 90  0  0
 8  0      0 92844896 100696 32831108    0    0     0     0 2064 1412  8  1 91  0  0
 4  0      0 92844064 100696 32830672    0    0     0     0 2186 1626  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 92832320 100700 32840552    0    0     0    16 2334 1819  9  1 90  0  0
 8  0      0 92841000 100700 32831024    0    0     0     0 2189 1437  8  1 91  0  0
 8  0      0 92807200 100700 32863700    0    0     0     4 2229 1429  9  1 90  0  0
 6  0      0 92824816 100700 32847876    0    0     0     0 2308 1953  9  1 90  0  0
 4  0      0 92845736 100700 32831524    0    0     0     0 2122 1366  8  1 91  0  0
 4  0      0 92842624 100704 32830376    0    0     0    32 2151 1737  8  1 90  0  0
 8  0      0 92841296 100704 32835756    0    0     0     0 2063 1453  8  1 90  0  0
 4  0      0 92844608 100704 32830496    0    0     0     8 2141 1639  8  1 90  0  0
 4  0      0 92845696 100704 32830456    0    0     0     0 2165 1822  8  1 90  0  0
 8  0      0 92850480 100704 32831296    0    0     0     0 1938 1359  8  1 91  0  0
 4  0      0 92842880 100704 32830328    0    0     0    72 2312 1622  8  1 91  0  0
 4  0      0 92845104 100704 32832612    0    0     0     0 2068 1769  8  1 91  0  0
 4  0      0 92848432 100704 32830820    0    0     0     0 2048 1395  8  1 91  0  0
 8  0      0 92847104 100704 32830732    0    0     0     0 1840 1468  8  1 91  0  0
 8  0      0 92829744 100704 32850744    0    0     0     0 2149 1665  8  1 90  0  0
 4  0      0 92846960 100708 32830816    0    0     0    80 1969 1579  8  1 91  0  0
 4  0      0 92844624 100708 32831328    0    0     0     0 2104 1746  8  1 91  0  0
 8  0      0 92847304 100708 32830924    0    0     0     0 1944 1387  8  1 91  0  0
 4  0      0 92847248 100708 32830052    0    0     0     0 2125 1531  8  1 91  0  0
 6  0      0 92825584 100708 32853680    0    0     0     0 2088 1749  8  1 90  0  0
 4  0      0 92850976 100708 32831468    0    0     0    24 2061 1436  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92848480 100708 32830620    0    0     0     0 2122 1532  8  1 91  0  0
 8  0      0 92845088 100708 32832848    0    0     0     0 2044 1484  8  1 91  0  0
 4  0      0 92844208 100708 32830760    0    0     0     0 2022 1605  8  1 91  0  0
 4  0      0 92842784 100708 32831156    0    0     0     0 2060 1394  8  1 91  0  0
 8  0      0 92843232 100708 32831820    0    0     0    32 2106 1780  8  1 90  0  0
 4  0      0 92842696 100708 32829844    0    0     0     0 2232 1518  8  1 90  0  0
 7  0      0 92835424 100708 32840200    0    0     0     0 2153 1664  9  1 90  0  0
 4  0      0 92842848 100708 32831684    0    0     0     4 2265 1559  8  1 91  0  0
 4  0      0 92843944 100708 32830108    0    0     0     0 2235 1620  9  1 90  0  0
 8  0      0 92849048 100712 32832596    0    0     0    16 2063 1525  8  1 91  0  0
 4  0      0 92852552 100712 32830728    0    0     0     0 2165 1616  8  1 91  0  0
 4  0      0 92850752 100712 32831560    0    0     0     8 2159 1632  8  1 90  0  0
 8  0      0 92846752 100712 32831332    0    0     0     8 2078 1539  8  1 91  0  0
 4  0      0 92843952 100712 32831236    0    0     0     0 2206 1597  9  1 90  0  0
 4  0      0 92846656 100712 32830772    0    0     0    28 2104 1400  8  1 91  0  0
 4  0      0 92845192 100712 32830544    0    0     0     0 2302 1806  9  1 90  0  0
 4  0      0 92846752 100712 32832092    0    0     0     0 2306 1620  9  1 90  0  0
 8  0      0 92846304 100712 32830428    0    0     0     8 2009 1518  8  1 90  0  0
 4  0      0 92845040 100712 32831212    0    0     0     0 2326 1651  8  1 90  0  0
 5  0      0 92840944 100712 32834124    0    0     0    28 2235 1678  9  1 90  0  0
 8  0      0 92842600 100712 32831720    0    0     0    44 2062 1525  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92841272 100712 32830392    0    0     0     0 2141 1546  9  1 90  0  0
 8  0      0 92804000 100712 32867820    0    0     0     0 2133 1542  8  1 90  0  0
 4  0      0 92838544 100712 32830720    0    0     0     0 2037 1652  8  1 91  0  0
 4  0      0 92840992 100712 32831120    0    0     0    16 2155 1641  8  1 90  0  0
 4  0      0 92843408 100712 32831404    0    0     0     0 1949 1353  8  1 91  0  0
 4  0      0 92847312 100712 32831188    0    0     0     0 2148 1755  8  1 90  0  0
 5  0      0 92838960 100712 32836624    0    0     0     0 2071 1661  8  1 90  0  0
 8  0      0 92845776 100712 32829960    0    0     0     0 2103 1504  8  1 91  0  0
 4  0      0 92843136 100712 32831200    0    0     0    16 2077 1542  8  1 91  0  0
 9  0      0 92776000 100712 32906116    0    0     0     0 2079 1566  8  1 91  0  0
 4  0      0 92846640 100712 32831804    0    0     0     0 2040 1490  8  1 91  0  0
 4  0      0 92846840 100712 32831892    0    0     0     0 2240 1648  9  1 90  0  0
 8  0      0 92845184 100712 32831720    0    0     0    84 2195 1486  8  1 91  0  0
 4  0      0 92846960 100712 32831296    0    0     0    32 2326 1737  9  1 90  0  0
 8  0      0 92774288 100712 32905332    0    0     0     0 2239 1668  9  2 90  0  0
 4  0      0 92844800 100712 32831600    0    0     0     0 2214 1344  8  1 90  0  0
 4  0      0 92847032 100712 32831216    0    0     0     0 2248 1726  9  1 90  0  0
 8  0      0 92850944 100712 32831432    0    0     0     0 2147 1446  9  1 90  0  0
