procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 103493504 100068 25670152    0    0     0     0 1010 3208  3  0 97  0  0
 2  0      0 103473744 100068 25690960    0    0     0     0  997 4023  3  0 97  0  0
 2  0      0 103493104 100068 25670152    0    0     0     0 1027 3392  3  0 97  0  0
 1  0      0 103493248 100068 25670152    0    0     0     0 1000 4733  3  0 97  0  0
 2  0      0 103493144 100068 25670152    0    0     0    28 1055 4362  3  0 97  0  0
 2  0      0 103493104 100068 25670152    0    0     0     0 1045 4792  3  0 97  0  0
 2  0      0 103493248 100068 25670152    0    0     0     0 1009 4652  3  0 97  0  0
 2  0      0 103490880 100068 25674024    0    0     0     0  899 3256  3  0 97  0  0
 3  0      0 103489680 100068 25671972    0    0     0     0 1071 3457  3  0 97  0  0
 1  0      0 103493248 100072 25670152    0    0     0    12 1094 5211  3  0 97  0  0
 2  0      0 103493392 100072 25670152    0    0     0     0 1048 4464  3  0 97  0  0
 3  0      0 103465480 100072 25697140    0    0     0     0  964 3493  3  0 97  0  0
 2  0      0 103493504 100072 25670152    0    0     0     0 1141 4737  3  0 97  0  0
 2  0      0 103491136 100072 25670152    0    0     0     0 1014 2608  3  0 97  0  0
 1  0      0 103455248 100076 25707788    0    0     0    44 1005 4214  3  0 97  0  0
 1  0      0 103491248 100076 25670152    0    0     0     0  994 3939  3  0 97  0  0
 2  0      0 103491392 100076 25670152    0    0     0     0  903 3317  3  0 97  0  0
 2  0      0 103491352 100076 25670152    0    0     0     0 1163 4926  3  0 97  0  0
 2  0      0 103491496 100076 25670156    0    0     0     0 1000 4975  3  0 97  0  0
 3  0      0 103455352 100080 25707792    0    0     0    16 1028 3872  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103491352 100080 25670156    0    0     0     0 1011 4777  3  0 97  0  0
 2  0      0 103491496 100080 25670156    0    0     0     0 1135 4534  3  0 97  0  0
 2  0      0 103491712 100080 25670156    0    0     0     0  969 3495  3  0 97  0  0
 2  0      0 103491352 100080 25670156    0    0     0     0 1062 5150  3  0 97  0  0
 1  0      0 103455456 100080 25707796    0    0     0    36  961 3482  3  0 97  0  0
 2  0      0 103491208 100080 25670160    0    0     0     0 1406 5709  3  0 97  0  0
 1  0      0 103491104 100080 25670160    0    0     0    96  997 4269  3  0 97  0  0
 2  0      0 103491120 100080 25670160    0    0     0     0 1099 4040  3  0 97  0  0
 1  0      0 103491264 100080 25670160    0    0     0     0  986 5104  3  0 97  0  0
 3  0      0 103455120 100080 25707796    0    0     0    24 1163 2888  3  0 97  0  0
 2  0      0 103491120 100080 25670160    0    0     0     0 1074 5018  3  0 97  0  0
 1  0      0 103454976 100080 25707796    0    0     0     0 1043 4398  3  0 97  0  0
 2  0      0 103491232 100080 25670160    0    0     0     0 1164 3408  3  0 97  0  0
 1  0      0 103491376 100080 25670160    0    0     0     0 1144 4802  3  0 97  0  0
 1  0      0 103454728 100084 25707796    0    0     0    12 1043 4289  3  0 97  0  0
 1  0      0 103490976 100084 25670160    0    0     0     0 1255 5695  3  0 97  0  0
 2  0      0 103484576 100084 25678388    0    0     0     0  958 4342  3  0 97  0  0
 2  0      0 103491088 100084 25670164    0    0     0     0 1118 4823  3  0 97  0  0
 2  0      0 103491232 100084 25670164    0    0     0     0 1002 4970  3  0 97  0  0
 1  0      0 103455344 100088 25707800    0    0     0    24 1022 4253  3  0 97  0  0
 2  0      0 103491600 100088 25670164    0    0     0     0  993 3682  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103491488 100088 25670164    0    0     0     0 1120 4466  3  0 97  0  0
 2  0      0 103491456 100088 25670164    0    0     0     0 1054 4337  3  0 97  0  0
 1  0      0 103491600 100088 25670164    0    0     0     0 1038 3715  3  0 97  0  0
 2  0      0 103491744 100088 25670164    0    0     0    12 1007 3383  3  0 97  0  0
 2  0      0 103491704 100088 25670164    0    0     0     0 1144 3302  3  0 97  0  0
 2  0      0 103491848 100088 25670164    0    0     0     0 1005 2463  3  0 97  0  0
 2  0      0 103491992 100088 25670164    0    0     0     0 1044 3618  3  0 97  0  0
 2  0      0 103491664 100088 25670532    0    0     0     0 1059 4088  3  0 97  0  0
 2  0      0 103491848 100088 25670156    0    0     0    48 1135 3846  3  0 97  0  0
 2  0      0 103492240 100088 25670164    0    0     0     4  972 4011  3  0 97  0  0
 1  0      0 103491664 100088 25670528    0    0     0     0 1062 4434  3  0 97  0  0
 2  0      0 103492096 100088 25670164    0    0     0     0  929 3788  3  0 97  0  0
 1  0      0 103492240 100088 25670164    0    0     0     0 1099 3652  3  0 97  0  0
 2  0      0 103456608 100092 25707148    0    0     0    32  879 2576  3  0 97  0  0
 2  0      0 103493384 100092 25670448    0    0     0     4 1124 4669  3  0 97  0  0
 1  0      0 103491568 100092 25670052    0    0     0     0  940 3918  3  0 97  0  0
 2  0      0 103491456 100092 25670052    0    0     0     0 1068 3878  3  0 97  0  0
 2  0      0 103493016 100092 25669908    0    0     0     0  997 3184  3  0 97  0  0
 2  0      0 103492912 100096 25669908    0    0     0    28 1062 3295  3  0 97  0  0
 2  0      0 103490280 100096 25673780    0    0     0     8  927 2912  3  0 97  0  0
 2  0      0 103494352 100096 25669980    0    0     0     0 1194 3750  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 103494248 100096 25669988    0    0     0     0  939 3844  3  0 97  0  0
 3  0      0 103457856 100096 25707624    0    0     0     0 1018 2810  3  0 97  0  0
 1  0      0 103493856 100096 25669988    0    0     0    20 1075 4787  3  0 97  0  0
 2  0      0 103493744 100096 25669988    0    0     0   148 1201 3467  3  0 97  0  0
 1  0      0 103457344 100096 25707616    0    0     0     0  930 3248  3  0 97  0  0
 2  0      0 103493344 100096 25669988    0    0     0     0 1118 4979  3  0 97  0  0
 2  0      0 103493240 100096 25669992    0    0     0     0  969 3977  3  0 97  0  0
 2  0      0 103493008 100096 25669984    0    0     0    20 1132 4115  3  0 97  0  0
 2  0      0 103492904 100096 25669992    0    0     0     0  932 3761  3  0 97  0  0
 2  0      0 103463328 100096 25699596    0    0     0     0 1015 2730  3  0 97  0  0
 2  0      0 103492832 100096 25670520    0    0     0     0  937 2717  3  0 97  0  0
 2  0      0 103493248 100096 25670152    0    0     0     0 1259 5007  3  0 97  0  0
 2  0      0 103490616 100096 25674024    0    0     0    12  963 3296  3  0 97  0  0
 2  0      0 103493352 100096 25670152    0    0     0     0 1049 3483  3  0 97  0  0
 2  0      0 103493248 100096 25670152    0    0     0     0 1008 3395  3  0 97  0  0
 2  0      0 103492448 100096 25670152    0    0     0     0 1141 5256  3  0 97  0  0
 2  0      0 103492344 100096 25670152    0    0     0     0 1042 4998  3  0 97  0  0
 1  0      0 103456200 100096 25707788    0    0     0    28 1020 4049  3  0 97  0  0
 1  0      0 103492448 100096 25670152    0    0     0     0 1096 5071  3  0 97  0  0
 2  0      0 103492848 100096 25671120    0    0     0     8 1183 4268  3  0 97  0  0
 2  0      0 103492560 100096 25670152    0    0     0     0 1012 4663  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103492704 100096 25670152    0    0     0     0 1017 4045  3  0 97  0  0
 2  0      0 103492920 100100 25670152    0    0     0    48 1038 3642  3  0 97  0  0
 2  0      0 103492816 100100 25670156    0    0     0     0 1089 4423  3  0 97  0  0
 2  0      0 103492704 100100 25670156    0    0     0     0 1020 4704  3  0 97  0  0
 2  0      0 103492920 100100 25670156    0    0     0     0 1008 4305  3  0 97  0  0
 2  0      0 103493064 100100 25670156    0    0     0     0 1036 5132  3  0 97  0  0
 2  0      0 103492736 100108 25670520    0    0     0    28 1188 4463  3  0 97  0  0
 1  0      0 103493168 100108 25670156    0    0     0     0 1000 4907  3  0 97  0  0
 2  0      0 103493064 100108 25670156    0    0     0     8 1038 3388  3  0 97  0  0
 2  0      0 103493024 100108 25670156    0    0     0     0 1018 4010  3  0 97  0  0
 2  0      0 103492920 100108 25670156    0    0     0     0 1190 5311  3  0 97  0  0
 1  0      0 103456528 100112 25707792    0    0     0    20  967 4324  3  0 97  0  0
 2  0      0 103492776 100112 25670156    0    0     0     0 1033 4116  3  0 97  0  0
 2  0      0 103496512 100112 25670156    0    0     0     8  999 3320  3  0 97  0  0
 1  0      0 103458680 100112 25707584    0    0     0     0 1050 3362  3  0 97  0  0
 2  0      0 103494752 100112 25669544    0    0     0     0  976 3205  3  0 97  0  0
 1  0      0 103497800 100116 25670044    0    0     0    20 1044 3866  3  0 97  0  0
 2  0      0 103496272 100116 25670424    0    0     0     0  983 3098  3  0 97  0  0
 2  0      0 103495776 100116 25670000    0    0     0     0 1152 4593  3  0 97  0  0
 1  0      0 103457696 100116 25707876    0    0     0     0  947 2908  3  0 97  0  0
 2  0      0 103497600 100116 25669952    0    0     0     0 1034 3714  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103496816 100116 25670112    0    0     0    28 1040 3979  3  0 97  0  0
 2  0      0 103498416 100116 25670496    0    0     0     0 1087 3225  3  0 97  0  0
 1  0      0 103494800 100116 25669740    0    0     0    88 1049 4270  3  0 97  0  0
 2  0      0 103497584 100116 25670000    0    0     0     0 1021 2218  3  0 97  0  0
 2  0      0 103495808 100116 25670496    0    0     0     0  995 3390  3  0 97  0  0
 2  0      0 103495584 100116 25670180    0    0     0    32 1069 4249  3  0 97  0  0
 1  0      0 103458000 100116 25708360    0    0     0     0  924 3638  3  0 97  0  0
 2  0      0 103493808 100116 25669792    0    0     0     0 1075 3800  3  0 97  0  0
 1  0      0 103493768 100116 25670300    0    0     0     0  959 4299  3  0 97  0  0
 1  0      0 103455896 100116 25708316    0    0     0     0 1039 3129  3  0 97  0  0
 2  0      0 103495104 100120 25670252    0    0     0    28  988 4883  3  0 97  0  0
 2  0      0 103494800 100120 25670188    0    0     0     0  984 3615  3  0 97  0  0
 2  0      0 103492800 100120 25670616    0    0     0     0  902 2681  3  0 97  0  0
 2  0      0 103493040 100120 25670196    0    0     0    16 1130 4009  3  0 97  0  0
 2  0      0 103492496 100120 25670300    0    0     0     0 1021 4153  3  0 97  0  0
 2  0      0 103494808 100124 25670488    0    0     0    88 1043 4031  3  0 97  0  0
 2  0      0 103494576 100124 25669688    0    0     0     0  998 5267  3  0 97  0  0
 2  0      0 103460336 100124 25707900    0    0     0     0 1084 3720  3  0 97  0  0
 2  0      0 103495600 100124 25670572    0    0     0     0  929 3576  3  0 97  0  0
 2  0      0 103495800 100124 25670388    0    0     0     0 1048 4235  3  0 97  0  0
 2  0      0 103495824 100124 25670060    0    0     0    28 1018 4093  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 103454896 100124 25707372    0    0     0     0 1028 3206  3  0 97  0  0
 2  0      0 103494304 100128 25670008    0    0     0     8  953 4908  3  0 97  0  0
 2  0      0 103494768 100128 25669584    0    0     0     0 1003 4219  3  0 97  0  0
 1  0      0 103456432 100128 25707600    0    0     0     0  955 3892  3  0 97  0  0
 2  0      0 103495832 100132 25670088    0    0     0    32 1085 4053  3  0 97  0  0
 1  0      0 103496000 100132 25670536    0    0     0     0  810 2013  3  0 97  0  0
 2  0      0 103467544 100132 25698396    0    0     0     0  976 3439  3  0 97  0  0
 2  0      0 103497088 100132 25670648    0    0     0     4 1005 3877  3  0 97  0  0
 2  0      0 103496864 100132 25670256    0    0     0     0 1333 4836  3  0 97  0  0
 2  0      0 103471648 100140 25695872    0    0     0    12 1122 4042  3  0 97  0  0
 2  0      0 103496608 100140 25670192    0    0     0     0 1305 4378  3  0 97  0  0
 1  0      0 103495792 100140 25670540    0    0     0     0 1162 4008  3  0 97  0  0
 2  0      0 103497296 100140 25670692    0    0     0     0 1085 3314  3  0 97  0  0
 2  0      0 103498864 100140 25670452    0    0     0   244 1288 4654  3  0 97  0  0
 2  0      0 103499120 100144 25670016    0    0     0    44 1212 4902  3  0 97  0  0
 3  0      0 103499088 100144 25670460    0    0     0     0  904 3524  3  0 97  0  0
 2  0      0 103497392 100144 25669952    0    0     0     4 1081 3910  3  0 97  0  0
 2  0      0 103497064 100144 25669956    0    0     0     0  931 4279  3  0 97  0  0
 2  0      0 103497304 100144 25670000    0    0     0     0  950 2776  3  0 97  0  0
 2  0      0 103495536 100152 25670504    0    0     0    28 1031 3515  3  0 97  0  0
 2  0      0 103493664 100152 25670024    0    0     0     0 1078 4119  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103493344 100152 25670076    0    0     0     0  884 2914  3  0 97  0  0
 2  0      0 103493312 100152 25670080    0    0     0     0 1027 4828  3  0 97  0  0
 2  0      0 103492952 100152 25670080    0    0     0     0 1069 4003  3  0 97  0  0
 1  0      0 103456808 100152 25707708    0    0     0    28 1211 2478  3  0 97  0  0
 2  0      0 103492808 100152 25670080    0    0     0     0 1448 2781  3  0 97  0  0
 2  0      0 103492448 100152 25670204    0    0     0     8 1512 4300  3  0 97  0  0
 3  0      0 103456056 100152 25707844    0    0     0     0 1063 3900  3  0 97  0  0
 1  0      0 103492304 100152 25670200    0    0     0     0 1185 4989  3  0 97  0  0
 2  0      0 103492456 100152 25670208    0    0     0    88 1332 3698  3  0 97  0  0
 2  0      0 103492200 100152 25670200    0    0     0     4 1408 3796  3  0 97  0  0
 2  0      0 103492624 100152 25670212    0    0     0     0 1265 4375  3  0 97  0  0
 2  0      0 103492768 100152 25670208    0    0     0     8 1048 4443  3  0 97  0  0
 2  0      0 103492784 100152 25670212    0    0     0     0 1122 4763  3  0 97  0  0
 2  0      0 103492528 100156 25670208    0    0     0    48  977 4382  3  0 97  0  0
 2  0      0 103492200 100156 25670580    0    0     0     0 1011 2504  3  0 97  0  0
 2  0      0 103492384 100156 25670208    0    0     0     4 1108 3819  3  0 97  0  0
 3  0      0 103467832 100156 25695864    0    0     0     8 1027 3502  3  0 97  0  0
 2  0      0 103491696 100156 25670208    0    0     0     0  862 2627  3  0 97  0  0
 1  0      0 103492128 100160 25670212    0    0     0    20 1099 4839  3  0 97  0  0
 2  0      0 103469088 100160 25694892    0    0     0     0  987 4180  3  0 97  0  0
 2  0      0 103492496 100160 25670212    0    0     0     4 1089 4884  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 103492128 100160 25670212    0    0     0     0  943 4062  3  0 97  0  0
 2  0      0 103492056 100160 25670572    0    0     0     0 1102 4156  3  0 97  0  0
 2  0      0 103492240 100168 25670212    0    0     0   408 1105 3928  3  0 97  0  0
 2  0      0 103492128 100168 25670208    0    0     0     0  997 3027  3  0 97  0  0
 2  0      0 103491808 100168 25670580    0    0     0     0  942 3239  3  0 97  0  0
 1  0      0 103492240 100168 25670212    0    0     0     4 1087 4606  3  0 97  0  0
 2  0      0 103491880 100168 25670212    0    0     0     0 1026 3263  3  0 97  0  0
 2  0      0 103491552 100168 25670212    0    0     0    20 1054 3719  3  0 97  0  0
 2  0      0 103491736 100168 25670212    0    0     0     0  927 4360  3  0 97  0  0
 1  0      0 103491632 100168 25670208    0    0     0     0 1026 3284  3  0 97  0  0
 2  0      0 103467328 100168 25696348    0    0     0     0 1016 3893  3  0 97  0  0
 2  0      0 103491736 100168 25670204    0    0     0     0 1017 5003  3  0 97  0  0
 1  0      0 103491880 100172 25670220    0    0     0    28  933 3918  3  0 97  0  0
 2  0      0 103491520 100172 25670220    0    0     0     0  999 4239  3  0 97  0  0
 2  0      0 103491488 100172 25670224    0    0     0     0 1006 4625  3  0 97  0  0
 2  0      0 103491336 100172 25670224    0    0     0    16  978 3572  3  0 97  0  0
 2  0      0 103491520 100172 25670224    0    0     0     0  927 3615  3  0 97  0  0
 2  0      0 103491488 100172 25670216    0    0     0    44 1207 5228  3  0 97  0  0
 2  0      0 103491632 100172 25670224    0    0     0     0 1072 4732  3  0 97  0  0
 2  0      0 103491048 100172 25670584    0    0     0     0 1080 4317  3  0 97  0  0
 2  0      0 103491232 100176 25670220    0    0     0   100 1105 5190  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 103455096 100176 25707852    0    0     0     4 1114 3133  3  0 97  0  0
 2  0      0 103490800 100176 25670592    0    0     0    56 1051 3711  3  0 97  0  0
 2  0      0 103491240 100176 25670224    0    0     0     0 1061 3815  3  0 97  0  0
 2  0      0 103490912 100176 25670584    0    0     0     0  904 2857  3  0 97  0  0
 1  0      0 103491344 100176 25670224    0    0     0    28 1107 3690  3  0 97  0  0
 2  0      0 103465032 100180 25697804    0    0     0     8 1017 4142  3  0 97  0  0
 3  0      0 103491456 100180 25670224    0    0     0     0 1008 4311  3  0 97  0  0
 2  0      0 103491344 100180 25670224    0    0     0     0  936 3283  3  0 97  0  0
 2  0      0 103466040 100180 25696356    0    0     0     0 1026 3513  3  0 97  0  0
 1  0      0 103491200 100180 25670224    0    0     0     0 1088 4554  3  0 97  0  0
 2  0      0 103491096 100184 25670220    0    0     0    40  984 3939  3  0 97  0  0
 2  0      0 103490512 100184 25670592    0    0     0     0  962 3671  3  0 97  0  0
 2  0      0 103490952 100184 25670228    0    0     0     0 1076 4846  3  0 97  0  0
 1  0      0 103490848 100184 25670224    0    0     0     0  990 4351  3  0 97  0  0
