procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102742136  99592 25422516    0    0     0     0 1022  698  4  0 96  0  0
 2  0      0 102743816  99596 25422528    0    0     0    36 1277 1140  4  0 95  0  0
 2  0      0 102744704  99596 25422940    0    0     0     0 1121  814  4  0 96  0  0
 2  0      0 102741872  99596 25422516    0    0     0     0 1156  801  4  0 96  0  0
 2  0      0 102741264  99596 25422936    0    0     0    16 1175 1084  4  0 95  0  0
 4  0      0 102742064  99596 25422524    0    0     0     0 1256  873  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102741760  99596 25423380    0    0     0    40 1181 1119  4  0 96  0  0
 4  0      0 102742768  99596 25422576    0    0     0     0 1102  801  4  0 96  0  0
 2  0      0 102743808  99596 25422552    0    0     0     0 1126  858  4  0 95  0  0
 2  0      0 102743576  99596 25422576    0    0     0     0 1163  993  4  0 96  0  0
 2  0      0 102742640  99596 25422568    0    0     0     0 1159 1043  4  0 95  0  0
 2  0      0 102743128  99604 25422576    0    0     0    32 1105  796  4  0 96  0  0
 4  0      0 102726344  99604 25439212    0    0     0     0 1168  991  4  0 95  0  0
 2  0      0 102742160  99604 25423008    0    0     0     0 1297 1162  4  0 95  0  0
 4  0      0 102742608  99604 25422716    0    0     0     0 1237  858  4  0 96  0  0
 2  0      0 102742144  99604 25422716    0    0     0     0 1238 1028  4  1 95  0  0
 2  0      0 102742160  99608 25422724    0    0     0    16 1041  757  4  0 96  0  0
 2  0      0 102741456  99608 25422720    0    0     0   120 1385  970  4  0 95  0  0
 2  0      0 102739488  99608 25422772    0    0     0     0 1219  997  4  0 95  0  0
 4  0      0 102722928  99608 25441252    0    0     0     0 1420 1152  5  1 95  0  0
 2  0      0 102740176  99608 25422900    0    0     0     0 1340 1339  4  1 95  0  0
 4  0      0 102704192  99612 25460048    0    0     0    88 1348 1239  5  0 95  0  0
 2  0      0 102740368  99612 25423080    0    0     0     0 1273  886  4  1 96  0  0
 3  0      0 102742472  99612 25422660    0    0     0     0 1258  970  4  0 95  0  0
 2  0      0 102741248  99612 25423536    0    0     0     0 1194 1379  4  1 95  0  0
 2  0      0 102739472  99612 25422868    0    0     0     0 1178  824  4  0 96  0  0
 2  0      0 102738208  99616 25423224    0    0     0    16 1117  960  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102740552  99616 25422852    0    0     0     0 1160  887  4  1 96  0  0
 4  0      0 102741712  99616 25422780    0    0     0     0 1034  765  4  0 96  0  0
 2  0      0 102739296  99616 25422816    0    0     0    20 1233  935  4  1 95  0  0
 2  0      0 102736552  99616 25422824    0    0     0     0 1076  930  4  0 96  0  0
 2  0      0 102735664  99616 25423396    0    0     0    24 1405  912  4  1 95  0  0
 2  0      0 102736480  99616 25422812    0    0     0     0 1252  871  4  0 96  0  0
 4  0      0 102739000  99616 25423336    0    0     0     0 1178  999  4  0 96  0  0
 2  0      0 102738616  99616 25423208    0    0     0     0 1087  938  4  0 95  0  0
 2  0      0 102736912  99616 25422964    0    0     0     0 1050  716  4  0 96  0  0
 2  0      0 102734288  99620 25423764    0    0     0    40 1189 1082  4  1 95  0  0
 2  0      0 102735856  99620 25423032    0    0     0     4 1256  788  4  0 96  0  0
 2  0      0 102733096  99620 25422900    0    0     0     0 1097  788  4  0 96  0  0
 2  0      0 102732464  99620 25422576    0    0     0     0 1230 1026  4  0 95  0  0
 2  0      0 102733072  99620 25423328    0    0     0     0 1080  698  4  0 96  0  0
 4  0      0 102734136  99620 25422996    0    0     0    16 1215  880  4  0 96  0  0
 2  0      0 102733984  99620 25422904    0    0     0     0 1157 1017  4  1 95  0  0
 4  0      0 102737424  99620 25423292    0    0     0     0 1136  781  4  0 95  0  0
 2  0      0 102740464  99620 25423196    0    0     0     0 1090  988  4  0 96  0  0
 2  0      0 102741840  99620 25423216    0    0     0     0 1199  797  4  0 96  0  0
 2  0      0 102742032  99620 25422652    0    0     0    16 1197  921  4  0 95  0  0
 2  0      0 102735936  99620 25422364    0    0     0     0 1228  887  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102717984  99620 25441988    0    0     0     0 1190  805  4  1 95  0  0
 2  0      0 102737760  99620 25422364    0    0     0     0 1309  907  4  0 96  0  0
 2  0      0 102736880  99620 25422724    0    0     0   180 1235  996  4  0 96  0  0
 2  0      0 102738528  99624 25423276    0    0     0    16 1281  974  4  0 95  0  0
 2  0      0 102740160  99624 25423216    0    0     0     0 1140  816  4  0 96  0  0
 4  0      0 102738096  99624 25422236    0    0     0     0 1245  910  4  1 95  0  0
 2  0      0 102739232  99624 25422736    0    0     0     0 1271 1370  4  1 95  0  0
 4  0      0 102739256  99624 25422744    0    0     0     0 1174 1159  4  1 95  0  0
 2  0      0 102739792  99624 25422756    0    0     0    64 1156 1143  4  1 95  0  0
 2  0      0 102739568  99624 25422748    0    0     0     0 1235 1026  4  0 96  0  0
 4  0      0 102736552  99624 25426124    0    0     0     0 1139  994  4  0 95  0  0
 2  0      0 102739368  99624 25422748    0    0     0     0 1222 1147  4  0 95  0  0
 2  0      0 102739376  99628 25422732    0    0     0   148 1304 1016  4  0 95  0  0
 2  0      0 102739160  99628 25422748    0    0     0    24 1440 1149  4  0 95  0  0
 2  0      0 102739216  99628 25422756    0    0     0     0 1136 1221  4  0 96  0  0
 4  0      0 102703264  99628 25460520    0    0     0     0 1187 1018  4  0 95  0  0
 2  0      0 102739912  99628 25422432    0    0     0     0 1097  838  4  0 96  0  0
 4  0      0 102737408  99628 25422848    0    0     0     4 1239  983  4  0 95  0  0
 2  0      0 102736800  99628 25422428    0    0     0     0 1194  940  4  0 96  0  0
 4  0      0 102738120  99632 25422816    0    0     0    24 1164  803  4  0 96  0  0
 2  0      0 102740880  99632 25423184    0    0     0     0 1201 1047  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102741656  99632 25423220    0    0     0     0 1212  863  4  0 96  0  0
 2  0      0 102742120  99632 25422696    0    0     0     0 1180  928  4  0 95  0  0
 2  0      0 102740336  99632 25422268    0    0     0     0 1241 1058  4  0 95  0  0
 4  0      0 102742000  99632 25422596    0    0     0    32 1122  984  4  1 95  0  0
 2  0      0 102738880  99632 25422736    0    0     0     0 1321 1217  4  0 95  0  0
 2  0      0 102745440  99632 25422712    0    0     0     0 1543 1040  4  0 96  0  0
 4  0      0 102740408  99632 25425716    0    0     0     0 1637 1061  4  0 95  0  0
 2  0      0 102741808  99632 25423140    0    0     0     0 1740 1446  4  1 95  0  0
 4  0      0 102740920  99632 25422852    0    0     0    32 1560 1172  4  0 95  0  0
 2  0      0 102740880  99632 25423684    0    0     0     0 1757 1547  4  1 95  0  0
 2  0      0 102735792  99632 25423296    0    0     0     4 1547 1344  4  1 95  0  0
 2  0      0 102735632  99632 25422996    0    0     0     0 1220 1313  5  1 95  0  0
 4  0      0 102734352  99632 25423800    0    0     0   344 1322 1432  4  1 95  0  0
 4  0      0 102722912  99636 25436064    0    0     0    44 1268 1584  5  1 95  0  0
 2  0      0 102737776  99636 25422876    0    0     0     0 1261  811  4  0 96  0  0
 2  0      0 102737384  99636 25423380    0    0     0     0 1166  895  4  0 95  0  0
 3  0      0 102735120  99636 25422500    0    0     0     0 1199  967  4  0 96  0  0
 4  0      0 102717000  99636 25441800    0    0     0    12 1192 1059  4  1 95  0  0
 2  0      0 102738176  99636 25422904    0    0     0    32 1202 1030  4  0 95  0  0
 4  0      0 102735584  99636 25422808    0    0     0     0 1077 1162  4  0 96  0  0
 2  0      0 102734544  99636 25423300    0    0     0     0 1263  992  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102735792  99636 25423380    0    0     0     0 1165  794  4  0 96  0  0
 2  0      0 102735664  99636 25423380    0    0     0    56 1268 1060  4  0 95  0  0
 2  0      0 102735584  99636 25423372    0    0     0    20 1442  816  4  0 96  0  0
 4  0      0 102700528  99636 25460196    0    0     0     0 1480 1077  4  0 95  0  0
 2  0      0 102736528  99636 25423376    0    0     0     0 1269  988  4  0 96  0  0
 4  0      0 102734712  99636 25423392    0    0     0     0 1234 1001  4  0 95  0  0
 2  0      0 102736848  99636 25422392    0    0     0     8 1269 1308  4  0 95  0  0
 4  0      0 102736528  99636 25423100    0    0     0    40 1296 1112  4  0 95  0  0
 2  0      0 102736576  99636 25422828    0    0     0     4 1257 1358  4  1 95  0  0
 2  0      0 102734064  99636 25423152    0    0     0     0 1258 1099  4  1 95  0  0
 2  0      0 102736856  99636 25422800    0    0     0     0 1258 1130  4  1 95  0  0
 2  0      0 102735904  99636 25423232    0    0     0     0 1280  799  4  1 96  0  0
 3  0      0 102736416  99640 25423228    0    0     0    16 1368  935  4  1 95  0  0
 2  0      0 102735952  99640 25422808    0    0     0     0 1201  902  4  1 96  0  0
 3  0      0 102718320  99640 25441664    0    0     0     0 1259  966  4  1 95  0  0
 2  0      0 102736608  99640 25422800    0    0     0     0 1270  872  4  0 96  0  0
 4  0      0 102725048  99640 25436352    0    0     0     4 1218  959  4  0 95  0  0
 2  0      0 102738336  99640 25422800    0    0     0    16 1350  947  4  1 95  0  0
 2  0      0 102739344  99640 25422812    0    0     0     0 1155  777  4  0 96  0  0
 2  0      0 102739200  99640 25422328    0    0     0     0 1397 1150  4  0 95  0  0
 3  0      0 102739624  99640 25423120    0    0     0     0 1137  785  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102700016  99640 25459700    0    0     0     0 1166 1025  4  0 95  0  0
 2  0      0 102740072  99644 25423132    0    0     0    32 1245  813  4  0 96  0  0
 2  0      0 102739864  99644 25422328    0    0     0     0 1276 1011  4  1 95  0  0
 2  0      0 102737136  99644 25423128    0    0     0     0 1236 1013  4  0 96  0  0
 3  0      0 102725856  99644 25433568    0    0     0     0 1146  917  4  0 95  0  0
 2  0      0 102737872  99644 25423116    0    0     0     0 1195  795  4  0 96  0  0
 4  0      0 102739136  99648 25422916    0    0     0    32 1168 1046  4  0 95  0  0
 2  0      0 102743024  99648 25422456    0    0     0     0 1351 1175  4  1 95  0  0
 4  0      0 102740008  99648 25422756    0    0     0     0 1026  773  4  0 95  0  0
 2  0      0 102739872  99648 25422316    0    0     0     0 1199  979  4  0 95  0  0
 3  0      0 102740792  99648 25423060    0    0     0     0 1122  889  4  0 96  0  0
 2  0      0 102740816  99652 25422324    0    0     0    84 1324  944  4  1 95  0  0
 2  0      0 102742000  99652 25423064    0    0     0   188 1162  978  4  0 96  0  0
 3  0      0 102742016  99652 25422664    0    0     0     0 1257 1067  4  1 95  0  0
 2  0      0 102742432  99652 25422664    0    0     0     0 1307 1135  4  0 95  0  0
 2  0      0 102739104  99652 25422660    0    0     0     0 1247 1067  4  0 95  0  0
 3  0      0 102721824  99652 25440636    0    0     0    36 1247 1038  4  1 95  0  0
 2  0      0 102739632  99652 25422764    0    0     0     0 1245 1010  4  0 95  0  0
 4  0      0 102740400  99652 25422724    0    0     0     0 1213 1067  4  1 96  0  0
 2  0      0 102740080  99652 25423124    0    0     0     0 1254  892  4  0 95  0  0
 2  0      0 102741344  99652 25422720    0    0     0     0 1038  729  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102740704  99652 25422652    0    0     0    24 1240 1081  4  0 95  0  0
 2  0      0 102741872  99652 25423028    0    0     0     0 1136  840  4  1 96  0  0
 2  0      0 102741528  99652 25423080    0    0     0     0 1228  980  4  1 95  0  0
 2  0      0 102738528  99652 25422572    0    0     0     0 1109  942  4  0 96  0  0
 3  0      0 102721880  99652 25439052    0    0     0     0 1189  910  4  0 95  0  0
 2  0      0 102738736  99652 25422572    0    0     0    16 1190  870  4  0 96  0  0
 4  0      0 102738256  99652 25422888    0    0     0     0 1233  953  4  0 96  0  0
 2  0      0 102738144  99652 25423320    0    0     0    12 1118  880  4  0 95  0  0
 2  0      0 102740288  99652 25422788    0    0     0     0 1157  711  4  0 96  0  0
 2  0      0 102740208  99652 25421796    0    0     0     0 1196 1144  4  0 95  0  0
 2  0      0 102734520  99656 25423524    0    0     0    32 1220  790  4  0 96  0  0
 4  0      0 102736872  99656 25422792    0    0     0     0 1135  818  4  0 95  0  0
 2  0      0 102736880  99656 25423156    0    0     0     0 1156  928  4  0 96  0  0
 2  0      0 102737080  99656 25422712    0    0     0     0 1237  952  4  1 95  0  0
 2  0      0 102737136  99656 25422696    0    0     0     0 1262  853  4  0 96  0  0
 4  0      0 102729008  99656 25430908    0    0     0    16 1053  786  4  0 95  0  0
 2  0      0 102737936  99656 25422736    0    0     0     0 1239 1239  4  1 95  0  0
 2  0      0 102737248  99656 25423196    0    0     0     0 1135 1126  4  0 95  0  0
 2  0      0 102739512  99656 25423524    0    0     0     0 1171  889  4  0 95  0  0
 2  0      0 102742400  99656 25422000    0    0     0     0 1053  724  4  0 96  0  0
 4  0      0 102739960  99660 25423096    0    0     0    16 1140  924  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102740312  99664 25421748    0    0     0     8 1241  971  4  1 95  0  0
 2  0      0 102737976  99664 25422984    0    0     0     0 1138  779  4  1 96  0  0
 4  0      0 102727728  99664 25433776    0    0     0     0 1099  995  4  0 95  0  0
 2  0      0 102740168  99664 25422604    0    0     0     0 1235  960  4  0 95  0  0
 4  0      0 102741376  99664 25422952    0    0     0    88 1175  875  4  0 96  0  0
 2  0      0 102743648  99668 25422092    0    0     0     8 1250 1075  4  0 95  0  0
 2  0      0 102744232  99668 25422524    0    0     0     0 1185  753  4  0 96  0  0
 2  0      0 102743848  99668 25422116    0    0     0     0 1265  949  4  0 95  0  0
 2  0      0 102740384  99668 25422868    0    0     0     0 1190 1038  4  0 96  0  0
 2  0      0 102739712  99672 25423044    0    0     0    52 1356  982  4  1 95  0  0
 2  0      0 102740608  99672 25422876    0    0     0     0 1131  807  4  0 96  0  0
 4  0      0 102704576  99672 25459764    0    0     0     0 1229 1038  4  0 95  0  0
 2  0      0 102740976  99672 25422528    0    0     0     0 1248  876  4  0 96  0  0
 4  0      0 102742144  99672 25422484    0    0     0     0 1195  905  4  0 95  0  0
 2  0      0 102739568  99676 25422516    0    0     0    16 1159 1052  4  0 95  0  0
 2  0      0 102739704  99676 25422576    0    0     0     4 1244  748  4  0 96  0  0
 2  0      0 102739528  99676 25422484    0    0     0     0 1230 1013  4  0 95  0  0
 2  0      0 102742376  99676 25421700    0    0     0     0 1193  926  4  0 96  0  0
 5  0      0 102705424  99676 25459628    0    0     0     0 1094  832  4  1 95  0  0
 2  0      0 102742056  99680 25422028    0    0     0    16 1203  861  4  0 96  0  0
 3  0      0 102742976  99680 25422992    0    0     0     0 1186 1059  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102742800  99680 25422844    0    0     0     0 1314 1163  4  1 95  0  0
 2  0      0 102739536  99680 25422496    0    0     0     0 1140  934  4  1 95  0  0
 4  0      0 102730480  99680 25430160    0    0     0     0 1185 1043  4  0 95  0  0
 2  0      0 102737120  99684 25422484    0    0     0    16 1299 1267  4  0 95  0  0
 2  0      0 102737528  99684 25422492    0    0     0     0 1251  960  4  0 95  0  0
 3  0      0 102737568  99684 25423892    0    0     0     0 1321 1124  4  1 95  0  0
 2  0      0 102738176  99684 25422340    0    0     0     0 1204 1096  4  0 95  0  0
 2  0      0 102739072  99684 25423116    0    0     0     0 1226 1039  4  0 95  0  0
 4  0      0 102701536  99684 25460196    0    0     0    32 1617 1443  5  0 95  0  0
 2  0      0 102738432  99684 25422476    0    0     0     0 1171  867  4  0 96  0  0
 2  0      0 102739024  99684 25422808    0    0     0     0 1191  790  4  0 96  0  0
 2  0      0 102735648  99684 25422568    0    0     0     0 1311 1246  4  0 95  0  0
 4  0      0 102737280  99684 25422228    0    0     0     0 1177  845  4  0 96  0  0
 4  0      0 102697800  99684 25459824    0    0     0    32 1101  949  4  0 95  0  0
 2  0      0 102735760  99684 25422204    0    0     0    20 1147  845  4  0 96  0  0
 2  0      0 102699632  99684 25459860    0    0     0     0 1143  864  4  0 95  0  0
 2  0      0 102739456  99684 25422640    0    0     0     0 1298 1112  4  0 96  0  0
 4  0      0 102739536  99684 25422992    0    0     0   204 1195 1012  4  0 95  0  0
 2  0      0 102739304  99684 25422228    0    0     0   116 1235  927  4  0 95  0  0
 2  0      0 102739896  99684 25422696    0    0     0     0 1172  996  4  0 96  0  0
 3  0      0 102721936  99684 25441012    0    0     0     0 1201  968  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102740584  99684 25422712    0    0     0     0 1114  835  4  0 96  0  0
 4  0      0 102737848  99684 25422212    0    0     0     0 1160 1782  4  0 96  0  0
 2  0      0 102737440  99688 25422700    0    0     0    32 1277 1058  4  1 95  0  0
 2  0      0 102738128  99688 25422688    0    0     0     0 1219  811  4  0 96  0  0
 2  0      0 102737904  99688 25423160    0    0     0     0 1195 1046  4  0 95  0  0
 2  0      0 102738992  99688 25422208    0    0     0     0 1114  761  4  0 96  0  0
 4  0      0 102731848  99688 25432232    0    0     0     0 1231  915  4  0 95  0  0
 2  0      0 102739680  99692 25422248    0    0     0    16 1333 1176  4  0 95  0  0
 2  0      0 102741024  99692 25422744    0    0     0     0 1179  980  4  1 95  0  0
 3  0      0 102723040  99692 25440544    0    0     0     8 1241 1056  4  0 95  0  0
 2  0      0 102739568  99692 25423496    0    0     0     0 1213 1214  4  0 95  0  0
 3  0      0 102741312  99692 25422688    0    0     0     0 1201  989  4  0 95  0  0
 2  0      0 102740688  99692 25423540    0    0     0    40 1180 1143  4  1 95  0  0
 2  0      0 102742336  99692 25422456    0    0     0     0 1187  951  4  0 96  0  0
 4  0      0 102738496  99692 25428296    0    0     0     0 1137  853  4  0 95  0  0
 2  0      0 102743120  99692 25422496    0    0     0     0 1185  981  4  0 95  0  0
 4  0      0 102740584  99692 25422508    0    0     0     0 1098 1032  4  0 95  0  0
 2  0      0 102739712  99692 25422668    0    0     0    36 1343 1377  5  1 95  0  0
 3  0      0 102741272  99692 25422564    0    0     0     0 1210 1266  4  0 95  0  0
 2  0      0 102740704  99692 25423504    0    0     0     0 1294 1291  5  1 95  0  0
 2  0      0 102737904  99692 25422632    0    0     0     0 1189 1081  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 102719872  99692 25441872    0    0     0     4 1333 1371  5  1 95  0  0
 2  0      0 102737760  99692 25422656    0    0     0    32 1174 1017  4  0 96  0  0
 2  0      0 102737296  99692 25423068    0    0     0     0 1223  916  4  0 95  0  0
 2  0      0 102737560  99692 25422656    0    0     0    12 1082  729  4  0 96  0  0
 4  0      0 102735808  99692 25422272    0    0     0     0 1300 1157  4  1 95  0  0
 2  0      0 102737728  99692 25422876    0    0     0     0 1280 1068  4  1 95  0  0
 2  0      0 102739296  99696 25422648    0    0     0    40 1275  761  4  0 96  0  0
 2  0      0 102738176  99696 25423020    0    0     0     0 1170 1031  4  0 95  0  0
 4  0      0 102740232  99696 25422304    0    0     0     0 1205  783  4  0 96  0  0
 2  0      0 102738864  99696 25423056    0    0     0   112 1259 1195  4  0 95  0  0
 2  0      0 102740488  99696 25422768    0    0     0    12 1249  817  4  0 96  0  0
 2  0      0 102739528  99700 25422648    0    0     0   104 1128  930  4  0 95  0  0
 2  0      0 102737304  99700 25422704    0    0     0     0 1153  960  4  0 96  0  0
 2  0      0 102736152  99700 25423544    0    0     0     0 1350 1057  4  1 95  0  0
 2  0      0 102742632  99700 25422516    0    0     0     0 1244  787  4  0 96  0  0
 4  0      0 102731568  99700 25431428    0    0     0     0 1062  943  4  0 95  0  0
 2  0      0 102742624  99700 25422564    0    0     0    32 1201  946  4  0 96  0  0
 4  0      0 102740672  99700 25422200    0    0     0     0 1173  910  4  0 96  0  0
 2  0      0 102744176  99700 25422076    0    0     0     0 1224 1851  4  1 95  0  0
 2  0      0 102741464  99700 25422492    0    0     0     0 1113  985  4  1 95  0  0
 4  0      0 102741280  99700 25423936    0    0     0     0 1183  965  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102744816  99704 25422916    0    0     0    16 1196 1305  4  0 95  0  0
 2  0      0 102742736  99704 25422664    0    0     0     0 1151  747  4  0 96  0  0
 2  0      0 102741856  99704 25422568    0    0     0     0 1111  891  4  0 95  0  0
 2  0      0 102744992  99704 25422248    0    0     0     8 1234 1180  4  0 95  0  0
 4  0      0 102733240  99704 25432292    0    0     0     0 1155 1080  4  1 95  0  0
 2  0      0 102742032  99704 25422604    0    0     0    16 1324 1203  4  1 95  0  0
 2  0      0 102743656  99704 25422052    0    0     0     0 1109 1138  4  0 95  0  0
 2  0      0 102742904  99704 25423012    0    0     0     0 1306 1106  4  1 95  0  0
 2  0      0 102741904  99704 25422272    0    0     0     0 1200  904  4  0 96  0  0
 4  0      0 102738840  99704 25423220    0    0     0     0 1081  925  4  0 96  0  0
 2  0      0 102739400  99708 25422220    0    0     0    32 1201  977  4  1 95  0  0
 2  0      0 102737024  99708 25422640    0    0     0     0 1040  787  4  0 96  0  0
 2  0      0 102740272  99708 25422920    0    0     0     0 1338 1517  4  0 95  0  0
 2  0      0 102742304  99708 25423008    0    0     0    12 1002  771  4  0 96  0  0
 4  0      0 102740480  99708 25422472    0    0     0     0 1129  792  4  0 95  0  0
 2  0      0 102740224  99708 25422576    0    0     0    28 1162 1086  4  0 96  0  0
 2  0      0 102741840  99708 25422632    0    0     0     0 1185  905  4  1 96  0  0
 3  0      0 102633048  99708 25422212    0    0     0     0 1089  808  4  1 96  0  0
 2  0      0 102632448  99708 25422656    0    0     0     0 1222 1037  4  1 95  0  0
 2  0      0 102634512  99708 25422604    0    0     0     0 1017  745  4  0 96  0  0
 2  0      0 102632624  99708 25423620    0    0     0    16 1274 1076  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102631712  99708 25422528    0    0     0     0 1018  893  4  0 96  0  0
 4  0      0 102633040  99708 25422492    0    0     0     0 1090  801  4  0 96  0  0
 2  0      0 102633040  99708 25422512    0    0     0     0 1144  933  4  0 96  0  0
 2  0      0 102634400  99708 25422696    0    0     0   100 1233 1049  4  0 96  0  0
 2  0      0 102634608  99708 25422988    0    0     0    88 1192 1002  4  0 95  0  0
 2  0      0 102631728  99708 25422912    0    0     0     0 1116  785  4  0 96  0  0
 3  0      0 102593408  99708 25459868    0    0     0     0 1104 1059  4  0 95  0  0
 2  0      0 102630440  99708 25422600    0    0     0     0 1277  980  4  0 96  0  0
 2  0      0 102632048  99708 25422704    0    0     0     0 1037  761  4  0 96  0  0
 2  0      0 102631792  99708 25422668    0    0     0    32 1275 1108  4  0 95  0  0
 2  0      0 102632640  99708 25422880    0    0     0     0 1051  739  4  0 96  0  0
 4  0      0 102634624  99708 25422936    0    0     0     0 1292  923  4  0 96  0  0
 2  0      0 102634944  99708 25422088    0    0     0     4 1064 1013  4  1 95  0  0
 4  0      0 102616672  99708 25434644    0    0     0     0 1128  827  4  0 95  0  0
 2  0      0 102628616  99712 25422548    0    0     0    16 1137 1109  4  1 95  0  0
 4  0      0 102631088  99712 25422224    0    0     0     0 1200  867  4  0 96  0  0
