procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100912784 100376 28250260    0    0     0     8 1173 4424  3  0 97  0  0
 2  0      0 100912752 100376 28250260    0    0     0     0 1129 3432  3  0 97  0  0
 2  0      0 100912960 100376 28250260    0    0     0     0 1209 3784  3  0 97  0  0
 2  0      0 100884960 100380 28279300    0    0     0    20 1169 2811  3  0 96  0  0
 2  0      0 100912672 100380 28250628    0    0     0     0 1094 3383  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100912672 100380 28250260    0    0     0     0 1179 3381  3  0 97  0  0
 2  0      0 100912352 100380 28250632    0    0     0     0  976 3239  3  0 97  0  0
 2  0      0 100912856 100380 28250264    0    0     0    88 1349 4088  3  0 97  0  0
 2  0      0 100912816 100380 28250264    0    0     0    32 1044 3152  3  0 97  0  0
 2  0      0 100912784 100380 28250264    0    0     0     0 1141 4098  3  0 97  0  0
 2  0      0 100912272 100380 28250632    0    0     0     0 1106 4004  3  0 96  0  0
 2  0      0 100912280 100380 28250268    0    0     0     0 1252 4565  3  0 97  0  0
 1  0      0 100911992 100380 28250268    0    0     0     0 1035 3023  3  0 97  0  0
 2  0      0 100911200 100384 28252688    0    0     0    12 1027 3168  3  0 96  0  0
 1  0      0 100875888 100384 28287904    0    0     0     0 1064 2931  3  0 97  0  0
 3  0      0 100874656 100384 28287924    0    0     0     0 1070 3429  3  0 97  0  0
 2  0      0 100912376 100384 28250304    0    0     0     0 1120 3636  3  0 96  0  0
 2  0      0 100910904 100384 28249956    0    0     0     0 1032 3650  3  0 97  0  0
 2  0      0 100911184 100392 28250480    0    0     0    28 1137 3219  3  0 96  0  0
 2  0      0 100910608 100392 28250484    0    0     0     0 1134 3048  3  0 97  0  0
 2  0      0 100910864 100392 28250480    0    0     0     0 1092 3825  3  0 97  0  0
 3  0      0 100889408 100392 28273232    0    0     0     0  912 2368  3  0 96  0  0
 1  0      0 100910864 100392 28250480    0    0     0     0 1142 3350  3  0 96  0  0
 2  0      0 100903200 100396 28259680    0    0     0    12 1053 2772  3  0 97  0  0
 2  0      0 100910752 100396 28250656    0    0     0     0 1104 3761  3  0 96  0  0
 2  0      0 100911912 100396 28250784    0    0     0     0 1094 3654  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 100910384 100396 28250800    0    0     0     0 1132 3230  3  0 97  0  0
 2  0      0 100912032 100396 28250320    0    0     0     0 1151 3388  3  0 97  0  0
 2  0      0 100910312 100404 28250336    0    0     0    72 1050 2671  3  0 97  0  0
 1  0      0 100910184 100404 28250704    0    0     0     0 1138 4544  3  0 96  0  0
 2  0      0 100912096 100404 28250368    0    0     0     0 1189 3982  3  0 97  0  0
 2  0      0 100909824 100404 28250736    0    0     0    16 1190 4012  3  0 97  0  0
 2  0      0 100911968 100404 28250384    0    0     0     0 1232 3220  3  0 97  0  0
 2  0      0 100910208 100404 28250768    0    0     0    20 1068 3823  3  0 97  0  0
 2  0      0 100898000 100404 28263968    0    0     0     0 1128 3369  3  0 96  0  0
 2  0      0 100911976 100404 28250700    0    0     0    12 1216 4038  3  0 96  0  0
 2  0      0 100910560 100404 28250320    0    0     0     0 1196 3338  3  0 97  0  0
 1  0      0 100912168 100404 28250704    0    0     0     0 1089 3338  3  0 97  0  0
 2  0      0 100909936 100408 28250336    0    0     0    40 1093 2992  3  0 97  0  0
 3  0      0 100876784 100408 28285100    0    0     0     0 1201 3773  3  0 97  0  0
 2  0      0 100875872 100408 28288084    0    0     0     0 1104 3002  3  0 97  0  0
 2  0      0 100913160 100408 28250452    0    0     0     0 1116 3680  3  0 97  0  0
 2  0      0 100912624 100408 28250816    0    0     0     0 1177 4219  3  0 97  0  0
 2  0      0 100912880 100412 28250448    0    0     0    12 1205 4422  3  0 97  0  0
 2  0      0 100912544 100412 28250452    0    0     0     0 1084 3730  3  0 97  0  0
 2  0      0 100912800 100412 28250452    0    0     0   116 1052 3065  3  0 97  0  0
 2  0      0 100912976 100412 28250456    0    0     0     0 1192 4153  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100912984 100412 28250452    0    0     0     0 1159 4163  3  0 97  0  0
 2  0      0 100912480 100412 28250820    0    0     0    32 1159 4245  3  0 96  0  0
 2  0      0 100912736 100412 28250456    0    0     0     0 1029 3267  3  0 97  0  0
 2  0      0 100911440 100412 28250116    0    0     0     0 1103 3193  3  0 97  0  0
 2  0      0 100913056 100412 28250920    0    0     0     0 1213 4132  3  0 97  0  0
 2  0      0 100911328 100412 28250408    0    0     0     0 1081 3209  3  0 97  0  0
 2  0      0 100912944 100412 28250952    0    0     0    28 1041 3965  3  0 97  0  0
 2  0      0 100912360 100412 28250824    0    0     0     0 1083 3394  3  0 96  0  0
 2  0      0 100910880 100412 28250472    0    0     0     0 1193 4017  3  0 97  0  0
 1  0      0 100912496 100412 28250856    0    0     0     0 1106 3836  3  0 97  0  0
 2  0      0 100910760 100412 28250504    0    0     0     0  976 3139  3  0 97  0  0
 2  0      0 100912384 100412 28250888    0    0     0    24 1029 2270  3  0 97  0  0
 2  0      0 100912304 100412 28250764    0    0     0     0 1151 3485  3  0 96  0  0
 2  0      0 100910528 100412 28250824    0    0     0     0 1114 3459  3  0 97  0  0
 2  0      0 100912432 100412 28250428    0    0     0     8 1017 3711  3  0 97  0  0
 2  0      0 100910672 100412 28250812    0    0     0     0 1040 3086  3  0 97  0  0
 3  0      0 100874776 100416 28288176    0    0     0    64 1169 4006  3  0 97  0  0
 2  0      0 100912248 100416 28250396    0    0     0     0 1179 2661  3  0 96  0  0
 2  0      0 100910512 100416 28250412    0    0     0     0 1051 4252  3  0 97  0  0
 2  0      0 100912384 100416 28250444    0    0     0     8 1113 2939  3  0 97  0  0
 2  0      0 100910608 100416 28250748    0    0     0     0 1114 3652  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100912256 100420 28250396    0    0     0    36 1091 3803  3  0 97  0  0
 3  0      0 100877024 100420 28283324    0    0     0     0  995 2754  3  0 97  0  0
 2  0      0 100910472 100420 28250508    0    0     0     0 1161 3358  3  0 96  0  0
 2  0      0 100908416 100420 28250960    0    0     0     0 1077 3467  3  0 97  0  0
 2  0      0 100909680 100420 28250540    0    0     0     0 1062 3669  3  0 97  0  0
 3  0      0 100889472 100420 28270716    0    0     0    28  993 3513  3  0 96  0  0
 3  0      0 100888576 100420 28273304    0    0     0    12 1061 3676  3  0 97  0  0
 2  0      0 100913704 100420 28250476    0    0     0     0 1267 4642  3  0 96  0  0
 1  0      0 100912192 100420 28250416    0    0     0     0 1073 3432  3  0 97  0  0
 2  0      0 100913344 100420 28250504    0    0     0     0  920 2777  3  0 97  0  0
 2  0      0 100910872 100420 28250144    0    0     0   152 1109 2989  3  0 97  0  0
 2  0      0 100913232 100420 28250896    0    0     0     0 1097 2973  3  0 97  0  0
 3  0      0 100874424 100420 28288556    0    0     0     0 1094 3198  3  0 97  0  0
 2  0      0 100912416 100420 28250796    0    0     0     0 1018 3486  3  0 97  0  0
 1  0      0 100914032 100420 28250812    0    0     0     0 1175 3584  3  0 97  0  0
 2  0      0 100916928 100420 28250460    0    0     0    28 1036 2350  3  0 97  0  0
 1  0      0 100914960 100420 28250476    0    0     0     0  993 2850  3  0 97  0  0
 2  0      0 100913216 100420 28250348    0    0     0     0  990 2622  3  0 97  0  0
 2  0      0 100914584 100420 28250376    0    0     0     0 1096 2791  3  0 97  0  0
 2  0      0 100913112 100420 28250528    0    0     0     0 1032 2572  3  0 97  0  0
 1  0      0 100914720 100420 28250384    0    0     0    16 1030 3111  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 100916832 100420 28250560    0    0     0     0  982 2810  3  0 96  0  0
 2  0      0 100914864 100420 28250432    0    0     0     0 1173 3016  3  0 97  0  0
 2  0      0 100913376 100420 28250368    0    0     0     0 1071 2553  3  0 97  0  0
 2  0      0 100915744 100420 28250052    0    0     0     4 1031 2336  3  0 97  0  0
 2  0      0 100913504 100428 28250404    0    0     0    28 1013 2973  3  0 97  0  0
 2  0      0 100877816 100428 28288320    0    0     0     0 1063 2452  3  0 97  0  0
 3  0      0 100880192 100428 28287984    0    0     0     0 1136 3385  3  0 96  0  0
 2  0      0 100914064 100428 28250308    0    0     0     0 1069 2762  3  0 97  0  0
 2  0      0 100915184 100428 28250180    0    0     0     8 1065 2695  3  0 97  0  0
 2  0      0 100917048 100428 28249896    0    0     0    72 1137 3695  3  0 97  0  0
 1  0      0 100915072 100428 28250196    0    0     0     0 1250 4483  3  0 97  0  0
 1  0      0 100917184 100428 28249772    0    0     0     0 1079 3910  3  0 97  0  0
 2  0      0 100914704 100428 28250232    0    0     0     0 1084 4236  3  0 97  0  0
 2  0      0 100914584 100428 28250632    0    0     0     0 1267 4139  3  0 96  0  0
 2  0      0 100915984 100432 28250280    0    0     0    28 1184 4679  3  0 97  0  0
 1  0      0 100914256 100432 28249852    0    0     0     0 1096 3825  3  0 97  0  0
 2  0      0 100915392 100432 28250312    0    0     0     0 1058 4441  3  0 97  0  0
 2  0      0 100914656 100432 28249996    0    0     0     0 1066 2296  3  0 97  0  0
 2  0      0 100898320 100432 28264692    0    0     0     0 1102 2740  3  0 97  0  0
 3  0      0 100879024 100440 28285036    0    0     0    12 1066 2552  3  0 97  0  0
 1  0      0 100878368 100440 28287704    0    0     0     0  993 1904  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 100913424 100440 28250996    0    0     0   104 1035 2635  3  0 97  0  0
 3  0      0 100877136 100440 28285484    0    0     0     0 1113 3419  3  0 96  0  0
 2  0      0 100916960 100440 28250348    0    0     0     0 1098 2726  3  0 96  0  0
 2  0      0 100914992 100440 28249976    0    0     0    28 1032 2825  3  0 97  0  0
 2  0      0 100913304 100440 28249996    0    0     0     0 1046 3235  3  0 97  0  0
 1  0      0 100915184 100440 28250412    0    0     0     0 1099 2873  3  0 97  0  0
 2  0      0 100913200 100440 28250156    0    0     0     0 1078 2492  3  0 97  0  0
 2  0      0 100915312 100440 28249696    0    0     0     4  978 2580  3  0 97  0  0
 2  0      0 100916936 100440 28249964    0    0     0    24 1149 3656  3  0 97  0  0
 2  0      0 100914960 100440 28250124    0    0     0     0 1056 2266  3  0 96  0  0
 3  0      0 100880528 100440 28287648    0    0     0     0 1047 2418  3  0 96  0  0
 2  0      0 100914368 100440 28250460    0    0     0     0 1009 2798  3  0 97  0  0
 2  0      0 100916288 100440 28250056    0    0     0     0 1121 2949  3  0 97  0  0
 2  0      0 100914048 100440 28250092    0    0     0    28 1086 3095  3  0 97  0  0
 2  0      0 100915152 100440 28250184    0    0     0     0 1069 3333  3  0 97  0  0
 2  0      0 100917008 100440 28249916    0    0     0     0  954 3192  3  0 97  0  0
 2  0      0 100914528 100440 28250028    0    0     0     0 1095 3209  3  0 97  0  0
 2  0      0 100912808 100440 28250172    0    0     0     0 1098 3466  3  0 96  0  0
 2  0      0 100890976 100444 28272740    0    0     0    16 1040 2529  3  0 97  0  0
 2  0      0 100914288 100444 28250460    0    0     0     0  967 2752  3  0 96  0  0
 3  0      0 100898040 100444 28269360    0    0     0     0 1018 2446  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100914456 100444 28249932    0    0     0     0 1077 2989  3  0 97  0  0
 2  0      0 100916072 100444 28249568    0    0     0     0 1096 2593  3  0 97  0  0
 2  0      0 100918448 100444 28250188    0    0     0    76  944 2531  3  0 97  0  0
 2  0      0 100916960 100444 28249692    0    0     0     0 1060 3031  3  0 97  0  0
 2  0      0 100918832 100444 28250028    0    0     0     0 1113 2966  3  0 97  0  0
 2  0      0 100916592 100444 28249500    0    0     0     0 1018 2207  3  0 97  0  0
 2  0      0 100900752 100444 28263648    0    0     0     0 1016 3228  3  0 97  0  0
 3  0      0 100878920 100448 28287864    0    0     0    28 1102 3091  3  0 97  0  0
 2  0      0 100916392 100448 28249904    0    0     0     0 1119 3504  3  0 97  0  0
 2  0      0 100918256 100448 28249652    0    0     0     0 1067 3042  3  0 97  0  0
 2  0      0 100916288 100448 28249952    0    0     0     0 1015 2774  3  0 97  0  0
 2  0      0 100918144 100448 28249652    0    0     0     0 1128 3344  3  0 97  0  0
 1  0      0 100916160 100452 28250128    0    0     0    12 1063 3086  3  0 97  0  0
 2  0      0 100918016 100452 28249572    0    0     0     0 1089 3113  3  0 97  0  0
 2  0      0 100916296 100452 28250096    0    0     0     0 1030 2951  3  0 97  0  0
 2  0      0 100917904 100452 28249620    0    0     0     0 1039 3161  3  0 97  0  0
 1  0      0 100915920 100452 28250032    0    0     0     0 1114 2938  3  0 97  0  0
 2  0      0 100917792 100456 28249604    0    0     0    28  958 2713  3  0 97  0  0
 2  0      0 100915056 100456 28249984    0    0     0     0 1128 2588  3  0 97  0  0
 2  0      0 100888192 100456 28279180    0    0     0   144 1006 3001  3  0 97  0  0
 3  0      0 100888984 100456 28275672    0    0     0     0 1120 2374  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100914872 100456 28250200    0    0     0     0  997 2716  3  0 97  0  0
 2  0      0 100915328 100456 28250016    0    0     0     4  996 2867  3  0 97  0  0
 2  0      0 100917192 100456 28250008    0    0     0     0  973 2804  3  0 97  0  0
 3  0      0 100877920 100456 28287248    0    0     0     0 1189 4006  3  0 97  0  0
 2  0      0 100915592 100456 28250408    0    0     0    12 1126 4416  3  0 96  0  0
 2  0      0 100916992 100456 28250024    0    0     0     0 1160 4622  3  0 97  0  0
 1  0      0 100918368 100456 28250628    0    0     0     0  980 3332  3  0 97  0  0
 1  0      0 100916384 100456 28250120    0    0     0     0 1165 2881  3  0 97  0  0
 1  0      0 100880192 100456 28288308    0    0     0     0 1080 2854  3  0 96  0  0
 2  0      0 100914032 100460 28250616    0    0     0    12 1093 2462  3  0 97  0  0
 3  0      0 100879840 100460 28288076    0    0     0     0  995 3422  3  0 97  0  0
 3  0      0 100917016 100460 28250724    0    0     0    12 1270 4072  3  0 97  0  0
 1  0      0 100914816 100464 28250308    0    0     0     8 1341 4926  3  0 97  0  0
 2  0      0 100918200 100464 28250776    0    0     0    60 1365 4153  3  0 97  0  0
 2  0      0 100894040 100464 28272168    0    0     0     0 1143 4335  3  0 97  0  0
 2  0      0 100915592 100464 28250708    0    0     0     0 1261 3782  3  0 96  0  0
 2  0      0 100917240 100464 28250400    0    0     0    44 1150 4534  3  0 97  0  0
 1  0      0 100915024 100464 28250392    0    0     0     0 1189 4894  3  0 97  0  0
 2  0      0 100916880 100464 28250292    0    0     0     4 1124 3650  3  0 97  0  0
 2  0      0 100914352 100464 28250840    0    0     0    24 1335 4545  3  0 97  0  0
 2  0      0 100916000 100464 28250308    0    0     0     0 1032 4038  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100891552 100464 28272556    0    0     0     0 1049 3358  3  0 97  0  0
 2  0      0 100913408 100464 28250840    0    0     0     0 1052 4163  3  0 96  0  0
 2  0      0 100915296 100464 28250312    0    0     0     0 1224 4403  3  0 97  0  0
 2  0      0 100913272 100464 28250772    0    0     0    28 1107 4570  3  0 97  0  0
 2  0      0 100914176 100464 28250392    0    0     0     0 1170 3724  3  0 97  0  0
 2  0      0 100911920 100464 28250804    0    0     0     0 1424 3644  3  0 97  0  0
 2  0      0 100912408 100464 28250408    0    0     0     0 1674 4051  3  0 96  0  0
 2  0      0 100913776 100464 28250388    0    0     0     0 1053 3787  3  0 97  0  0
 1  0      0 100912000 100464 28250812    0    0     0    28 1102 3767  3  0 97  0  0
 2  0      0 100900544 100464 28263960    0    0     0     0  947 1999  3  0 96  0  0
 2  0      0 100913536 100464 28250648    0    0     0     0 1168 3614  3  0 97  0  0
 2  0      0 100911840 100468 28250292    0    0     0    12 1172 4048  3  0 97  0  0
 1  0      0 100913200 100468 28250412    0    0     0     0 1083 3780  3  0 97  0  0
 2  0      0 100911720 100472 28250312    0    0     0    48  976 3645  3  0 97  0  0
 2  0      0 100913576 100472 28250776    0    0     0     0 1148 4127  3  0 97  0  0
 2  0      0 100911608 100472 28250296    0    0     0     0  947 3312  3  0 97  0  0
 2  0      0 100909984 100472 28250660    0    0     0     0 1410 3964  3  0 96  0  0
 2  0      0 100912848 100472 28250604    0    0     0     0 1281 4238  3  0 97  0  0
 1  0      0 100911472 100476 28250320    0    0     0    28 1209 4173  3  0 97  0  0
 2  0      0 100913328 100476 28250220    0    0     0     0 1040 3423  3  0 97  0  0
 3  0      0 100873304 100476 28287988    0    0     0     0 1207 3997  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100910240 100476 28250628    0    0     0     0 1143 4777  3  0 97  0  0
 2  0      0 100912648 100476 28250224    0    0     0     4 1162 3236  3  0 97  0  0
 1  0      0 100910672 100480 28250316    0    0     0   332 1195 4734  3  0 97  0  0
 2  0      0 100912032 100480 28250672    0    0     0     0 1055 3432  3  0 97  0  0
 2  0      0 100889384 100480 28271016    0    0     0     0 1008 3659  3  0 96  0  0
 2  0      0 100910464 100480 28250320    0    0     0     8 1217 3672  3  0 96  0  0
 2  0      0 100911792 100480 28250556    0    0     0     0 1027 3422  3  0 97  0  0
 2  0      0 100910592 100484 28250204    0    0     0    88 1266 4502  3  0 97  0  0
 2  0      0 100912208 100484 28250324    0    0     0     0  988 3407  3  0 96  0  0
 3  0      0 100896864 100484 28263776    0    0     0     0 1244 4661  3  0 97  0  0
 2  0      0 100909864 100484 28250608    0    0     0     0 1001 4092  3  0 97  0  0
 2  0      0 100912016 100484 28250324    0    0     0     0 1138 4587  3  0 97  0  0
 1  0      0 100910240 100484 28250592    0    0     0    20 1011 3923  3  0 97  0  0
 2  0      0 100911896 100484 28250324    0    0     0     0 1109 3184  3  0 97  0  0
 2  0      0 100911568 100484 28250316    0    0     0     0  983 3631  3  0 97  0  0
 2  0      0 100910336 100484 28250228    0    0     0     0 1099 4216  3  0 97  0  0
 1  0      0 100911696 100484 28250320    0    0     0     0 1035 4676  3  0 97  0  0
 2  0      0 100909920 100488 28250676    0    0     0    16 1135 4271  3  0 97  0  0
 2  0      0 100892928 100488 28269084    0    0     0     0 1052 4055  3  0 97  0  0
 2  0      0 100874272 100488 28286088    0    0     0     0 1134 4521  3  0 97  0  0
 2  0      0 100909768 100488 28250300    0    0     0     0 1031 4903  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100911344 100488 28250608    0    0     0     8 1161 4165  3  0 97  0  0
 2  0      0 100909648 100488 28250316    0    0     0    24  958 3936  3  0 97  0  0
 2  0      0 100911760 100488 28250224    0    0     0     0 1053 3199  3  0 97  0  0
 1  0      0 100893632 100488 28266692    0    0     0     0  953 3156  3  0 97  0  0
 0  0      0 101047344 100488 28266692    0    0     0     0 1029 3122  3  0 97  0  0
 1  0      0 100605184 100488 28266696    0    0     0     0  531  258  1  0 98  0  0
 1  0      0 100073984 100492 28358176    0    0     0    60  453  189  1  1 98  0  0
 2  0      0 98659392 100492 29886180    0    0     0     0 1036  349  1  2 97  0  0
 2  0      0 98982016 100492 29386096    0    0     0     0 1868  914  3  1 96  0  0
 2  0      0 99168968 100492 29317836    0    0     0     0 1177  924  2  1 97  0  0
 1  0      0 99110752 100492 29317840    0    0     0     0  759  200  3  0 97  0  0
 2  0      0 98577736 100500 29906692    0    0     0    56  742  294  1  1 98  0  0
 1  0      0 99166528 100500 29317476    0    0     0     0 1052  622  3  0 96  0  0
 1  0      0 98531632 100500 29832488    0    0     0     0  345  172  1  1 98  0  0
 2  0      0 99166256 100500 29317808    0    0     0     0 1249  802  3  0 96  0  0
 1  0      0 98654992 100500 29708892    0    0     0     8  415  169  1  1 98  0  0
 3  0      0 99168000 100500 29317792    0    0     0    40 1225  736  3  1 97  0  0
 1  0      0 98869408 100500 29496872    0    0     0     0  460  163  2  0 98  0  0
 5  0      0 99167400 100500 29317776    0    0     0     0 1058  953  2  1 97  0  0
 1  0      0 98902816 100500 29462976    0    0     0     0  511  185  2  0 97  0  0
 2  0      0 99165216 100500 29317080    0    0     0     0 1124  627  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 99061472 100500 29317728    0    0     0    12  550  189  2  0 97  0  0
 3  0      0 99167784 100500 29318148    0    0     0     0  963  414  2  1 97  0  0
 1  0      0 99052376 100500 29317712    0    0     0     0  610  395  3  0 97  0  0
 3  0      0 99166352 100500 29317272    0    0     0     0 1046  489  2  1 97  0  0
 1  0      0 99113256 100500 29317696    0    0     0     4  616  345  3  0 97  0  0
 1  0      0 99014256 100500 29468924    0    0     0    84  483  271  1  1 98  0  0
 1  0      0 99968128 100500 29317680    0    0     0     0  542  615  2  0 98  0  0
 1  0      0 101248816 100500 27941532    0    0     0     0 1329  630  1  1 98  0  0
