procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104515504  99528 25226668    0    0     0     0 1253 1724  3  0 97  0  0
 2  0      0 104516256  99536 25227176    0    0     0    40 1048 1615  3  0 97  0  0
 1  0      0 104516256  99536 25226636    0    0     0     0 1151 1658  3  0 97  0  0
 2  0      0 104515536  99536 25227244    0    0     0     0 1181 1636  3  1 96  0  0
 2  0      0 104498744  99536 25245984    0    0     0     0 1179 1550  3  0 97  0  0
 2  0      0 104498568  99536 25246480    0    0     0   416 1336 1833  3  0 97  0  0
 2  0      0 104506008  99540 25237264    0    0     0    20 1319 1770  3  0 97  0  0
 2  0      0 104516576  99540 25227188    0    0     0     0 1176 1883  3  0 96  0  0
 2  0      0 104503216  99540 25241432    0    0     0     0 1219 1570  3  1 96  0  0
 2  0      0 104515384  99540 25227964    0    0     0     0 1079 1730  3  0 97  0  0
 3  0      0 104497424  99540 25245248    0    0     0     0 1192 1655  3  0 96  0  0
 2  0      0 104517304  99540 25228168    0    0     0    12 1100 1446  3  0 96  0  0
 2  0      0 104509376  99540 25233660    0    0     0     0 1144 1613  3  0 97  0  0
 2  0      0 104512376  99540 25227512    0    0     0     0 1176 1803  3  1 96  0  0
 2  0      0 104512344  99540 25227396    0    0     0     0 1231 1750  3  0 97  0  0
 2  0      0 104506544  99540 25232244    0    0     0     0 1125 1847  3  0 97  0  0
 2  0      0 104497984  99540 25240436    0    0     0    36 1148 1727  3  0 97  0  0
 3  0      0 104495456  99540 25245352    0    0     0 30336 1045 1833  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104493984  99540 25246364    0    0     0     0 1407 1953  3  1 96  0  0
 1  0      0 104510528  99540 25227884    0    0     0     0 1157 1707  3  0 97  0  0
 2  0      0 104511248  99540 25228296    0    0     0     0 1056 1296  3  0 97  0  0
 1  0      0 104511888  99544 25227584    0    0     0    56 1044 1557  3  0 97  0  0
 2  0      0 104512800  99544 25227080    0    0     0     4 1211 1591  3  0 97  0  0
 2  0      0 104516296  99544 25227620    0    0     0     0 1201 1907  3  0 96  0  0
 2  0      0 104498864  99544 25245288    0    0     0     0 1402 2001  3  1 96  0  0
 2  0      0 104511872  99544 25227800    0    0     0     0 1192 1686  3  1 96  0  0
 1  0      0 104517432  99548 25228048    0    0     0   132 1269 1827  3  0 97  0  0
 2  0      0 104517736  99548 25227252    0    0     0     0 1110 1741  3  1 97  0  0
 2  0      0 104518208  99548 25226780    0    0     0     0 1148 1637  3  0 97  0  0
 2  0      0 104495952  99548 25246376    0    0     0     0 1062 1633  3  0 97  0  0
 2  0      0 104498176  99548 25245520    0    0     0     0 1199 1660  3  1 97  0  0
 2  0      0 104517088  99548 25226992    0    0     0    12 1073 1516  3  0 97  0  0
 1  0      0 104498944  99548 25245788    0    0     0     0 1198 1551  3  1 96  0  0
 2  0      0 104516688  99548 25227468    0    0     0     0 1211 1689  3  0 96  0  0
 2  0      0 104516176  99548 25227416    0    0     0     0 1429 2335  3  1 96  0  0
 2  0      0 104515432  99548 25227760    0    0     0     0 1416 1917  3  1 96  0  0
 2  0      0 104515888  99548 25227944    0    0     0    28 1230 1619  3  0 97  0  0
 2  0      0 104514576  99548 25227740    0    0     0     0 1288 1727  3  0 96  0  0
 2  0      0 104513256  99548 25227456    0    0     0     0 1400 2044  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104516584  99548 25226896    0    0     0     0 1135 1715  3  0 97  0  0
 2  0      0 104512240  99548 25227772    0    0     0     0 1125 1719  3  0 97  0  0
 3  0      0 104501312  99548 25240996    0    0     0    40 1239 1844  3  0 97  0  0
 2  0      0 104503920  99548 25235664    0    0     0     0 1254 1721  3  0 97  0  0
 2  0      0 104493512  99548 25246684    0    0     0     0 1273 1805  3  1 97  0  0
 2  0      0 104497232  99548 25244352    0    0     0   208 1172 1834  3  0 97  0  0
 1  0      0 104514872  99548 25227676    0    0     0     0 1257 1770  3  0 97  0  0
 2  0      0 104508720  99552 25231280    0    0     0    28 1279 2184  3  1 96  0  0
 2  0      0 104513344  99552 25227204    0    0     0     0 1268 1783  3  0 97  0  0
 2  0      0 104509624  99552 25228012    0    0     0    16 1150 1736  3  0 97  0  0
 2  0      0 104512480  99552 25227408    0    0     0     0 1252 1632  3  0 97  0  0
 1  0      0 104511280  99552 25227420    0    0     0     0 1212 1690  3  0 97  0  0
 3  0      0 104508712  99552 25235128    0    0     0    48 1265 1780  3  0 96  0  0
 2  0      0 104511896  99552 25227428    0    0     0     0 1146 1660  3  0 97  0  0
 2  0      0 104515072  99552 25228376    0    0     0     0 1308 1924  3  0 97  0  0
 2  0      0 104501280  99552 25240876    0    0     0     0 1188 1670  3  0 97  0  0
 2  0      0 104515936  99552 25227788    0    0     0     0 1159 1524  3  0 97  0  0
 2  0      0 104517552  99556 25226884    0    0     0    12 1037 1548  3  0 96  0  0
 2  0      0 104496512  99556 25246168    0    0     0     4 1185 1590  3  0 96  0  0
 1  0      0 104513632  99556 25228092    0    0     0     0 1135 1727  3  0 97  0  0
 2  0      0 104515488  99556 25227648    0    0     0     0 1164 1720  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104514352  99556 25227932    0    0     0     0 1097 1458  3  0 97  0  0
 2  0      0 104498280  99556 25243252    0    0     0    28 1147 1590  3  0 96  0  0
 2  0      0 104510112  99556 25228032    0    0     0     0 1154 1734  3  0 96  0  0
 2  0      0 104512192  99556 25227772    0    0     0     0 1167 1620  3  0 96  0  0
 2  0      0 104512248  99556 25227872    0    0     0     0 1082 1618  3  1 97  0  0
 2  0      0 104494672  99556 25245260    0    0     0     0 1071 1328  3  0 97  0  0
 2  0      0 104513296  99556 25227516    0    0     0    60 1310 1795  3  0 96  0  0
 2  0      0 104512784  99556 25227864    0    0     0     4 1208 1833  3  0 97  0  0
 2  0      0 104516096  99556 25227112    0    0     0     0 1125 1795  3  0 97  0  0
 2  0      0 104510944  99556 25230576    0    0     0     0 1140 1838  3  0 97  0  0
 3  0      0 104495112  99556 25245928    0    0     0     0 1130 1852  3  0 97  0  0
 2  0      0 104508992  99564 25230488    0    0     0    32 1221 1849  3  0 97  0  0
 3  0      0 104493552  99564 25246140    0    0     0     0 1127 1972  3  0 96  0  0
 2  0      0 104498144  99564 25244440    0    0     0     0 1313 1760  3  1 96  0  0
 3  0      0 104496312  99564 25245764    0    0     0     0 1132 1826  3  0 97  0  0
 2  0      0 104513872  99564 25227932    0    0     0     0 1130 1819  3  0 97  0  0
 2  0      0 104495504  99564 25246068    0    0     0    12 1121 1687  3  0 96  0  0
 2  0      0 104501720  99564 25241612    0    0     0     0 1163 1749  3  0 97  0  0
 1  0      0 104515040  99564 25227572    0    0     0    96 1274 1776  3  0 97  0  0
 1  0      0 104511624  99564 25228204    0    0     0    16 1256 1782  3  0 97  0  0
 2  0      0 104514920  99564 25226776    0    0     0     0 1076 1547  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104514352  99568 25227404    0    0     0    40 1155 1623  3  0 97  0  0
 2  0      0 104515696  99568 25227848    0    0     0     4 1213 1759  3  1 96  0  0
 2  0      0 104514672  99568 25228160    0    0     0     0 1192 1532  3  0 97  0  0
 2  0      0 104514256  99568 25227716    0    0     0     0 1169 1797  3  1 96  0  0
 2  0      0 104517760  99568 25227032    0    0     0     0 1148 1437  3  0 97  0  0
 3  0      0 104499872  99568 25242876    0    0     0    12 1196 1629  3  0 96  0  0
 2  0      0 104515104  99568 25227668    0    0     0     0 1201 1664  3  1 97  0  0
 2  0      0 104515008  99568 25227624    0    0     0     0 1093 1638  3  0 97  0  0
 1  0      0 104514216  99568 25228040    0    0     0     0 1136 1399  3  0 97  0  0
 3  0      0 104497088  99568 25245692    0    0     0     0 1153 1553  3  1 96  0  0
 2  0      0 104515744  99568 25227336    0    0     0    28 1202 1596  3  1 96  0  0
 2  0      0 104513096  99568 25227256    0    0     0     4 1018 1540  3  0 97  0  0
 2  0      0 104512544  99568 25227580    0    0     0     0 1077 1446  3  0 97  0  0
 1  0      0 104512752  99568 25227516    0    0     0     0 1080 1511  3  0 97  0  0
 2  0      0 104515408  99568 25227216    0    0     0     0 1171 1621  3  1 96  0  0
 2  0      0 104512840  99568 25229660    0    0     0    12 1097 1581  3  0 97  0  0
 2  0      0 104502760  99568 25238804    0    0     0     0 1145 1520  3  0 97  0  0
 2  0      0 104497472  99568 25244680    0    0     0     0 1189 1542  3  0 97  0  0
 3  0      0 104511800  99568 25227488    0    0     0     0 1092 1359  3  0 97  0  0
 3  0      0 104495888  99568 25245664    0    0     0     8 1056 1506  3  0 97  0  0
 2  0      0 104496696  99568 25245820    0    0     0    64 1251 1987  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104510464  99568 25230484    0    0     0     0 1186 1596  3  0 97  0  0
 1  0      0 104514704  99568 25226868    0    0     0     0 1156 1469  3  0 97  0  0
 2  0      0 104513936  99568 25227220    0    0     0     0  986 1445  3  0 97  0  0
 2  0      0 104503416  99568 25239748    0    0     0     0 1178 1520  3  1 96  0  0
 2  0      0 104502416  99568 25240840    0    0     0    28 1154 1616  3  0 96  0  0
 2  0      0 104514800  99568 25227780    0    0     0     0 1295 1759  3  1 96  0  0
 2  0      0 104513984  99568 25227376    0    0     0    84 1181 1851  3  1 96  0  0
 2  0      0 104514704  99568 25228120    0    0     0     0 1171 1911  3  1 97  0  0
 3  0      0 104495552  99568 25245848    0    0     0    12 1293 1813  3  0 96  0  0
 2  0      0 104514112  99568 25227772    0    0     0    20 1189 1717  3  0 96  0  0
 2  0      0 104515528  99568 25227296    0    0     0     0 1053 1578  3  1 96  0  0
 2  0      0 104515264  99568 25227300    0    0     0     0 1194 1485  3  0 97  0  0
 2  0      0 104501136  99568 25242392    0    0     0     0 1086 1441  3  0 97  0  0
 2  0      0 104513536  99568 25227328    0    0     0     0 1231 1605  3  1 96  0  0
 2  0      0 104513264  99568 25227788    0    0     0    12 1110 1565  3  1 97  0  0
 2  0      0 104511096  99568 25230832    0    0     0     0 1189 1608  3  1 96  0  0
 2  0      0 104493952  99568 25243900    0    0     0     0 1145 1712  3  1 96  0  0
 1  0      0 104349248  99568 25243632    0    0     0     0  559  384  1  0 98  0  0
 1  0      0 103999976  99568 25243624    0    0     0     0  345  158  2  0 98  0  0
 2  0      0 102524176  99572 26711880    0    0     0    60 1103  361  1  2 97  0  0
 2  0      0 102613568  99572 26294648    0    0     0     0  990  409  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 102813472  99572 26295216    0    0     0     4 1084  395  2  1 97  0  0
 1  0      0 102675440  99572 26294600    0    0     0     0  716  288  3  0 97  0  0
 2  0      0 102222928  99572 26883472    0    0     0     0  730  305  1  1 98  0  0
 4  0      0 102808968  99572 26294600    0    0     0    56 1020  477  3  1 96  0  0
 1  0      0 102126848  99572 26682780    0    0     0     0  431  190  1  1 98  0  0
 2  0      0 102812656  99572 26295256    0    0     0     0  995  322  3  1 97  0  0
 1  0      0 102487312  99572 26321260    0    0     0     0  597  262  2  1 98  0  0
 2  0      0 102814528  99572 26294424    0    0     0     0  953  431  2  1 97  0  0
 1  0      0 102619168  99572 26294612    0    0     0    28  799  273  3  0 97  0  0
 2  0      0 102224288  99572 26883116    0    0     0     0  638  193  1  1 98  0  0
 2  0      0 102793944  99572 26294612    0    0     0     0  885  283  3  0 96  0  0
 1  0      0 102133744  99572 26621780    0    0     0     0  469  296  1  1 98  0  0
 2  0      0 102758288  99572 26295292    0    0     0     0 1080  305  2  1 97  0  0
 1  0      0 102358632  99572 26395316    0    0     0    84  524  294  2  1 97  0  0
 2  0      0 102755904  99572 26295324    0    0     0     0  962  295  1  1 97  0  0
 1  0      0 102549280  99572 26294740    0    0     0     8  833  390  3  0 97  0  0
 2  0      0 102730128  99572 26320416    0    0     0     0  876  280  1  1 98  0  0
 1  0      0 102625040  99572 26294644    0    0     0     0  719  321  3  0 97  0  0
 1  0      0 102169936  99572 26883812    0    0     0    52  404  193  1  1 98  0  0
 2  0      0 103232784  99572 26294612    0    0     0     0  554  437  2  0 98  0  0
